0,1,2,3,4,label
0.804,0.068,0.037,0.452,0.183,0
0.74,0.066,0.039,0.45,0.097,0
0.654,0.07,0.038,0.338,0.128,0
0.753,0.071,0.041,0.27,0.108,0
0.816,0.066,0.033,0.435,0.166,0
0.651,0.048,0.037,0.211,0.248,0
0.707,0.064,0.037,0.297,0.124,0
0.72,0.064,0.039,0.303,0.152,0
0.622,0.066,0.038,0.409,0.089,0
0.693,0.073,0.038,0.398,0.07,0
0.832,0.073,0.038,0.397,0.126,0
0.73,0.065,0.031,0.432,0.201,0
0.503,0.067,0.034,0.28,0.145,0
0.632,0.077,0.04,0.458,0.193,0
0.643,0.068,0.05,0.185,0.187,0
0.624,0.076,0.046,0.293,0.104,0
0.624,0.064,0.039,0.291,0.181,0
0.607,0.068,0.035,0.529,0.104,0
0.714,0.065,0.034,0.424,0.174,0
0.604,0.07,0.043,0.317,0.1,0
0.649,0.069,0.039,0.483,0.219,0
0.796,0.077,0.044,0.235,0.152,0
0.663,0.088,0.061,0.226,0.17,0
0.737,0.07,0.041,0.319,0.136,0
0.751,0.072,0.039,0.456,0.19,0
0.734,0.065,0.036,0.334,0.106,0
0.771,0.077,0.058,0.205,0.112,0
0.824,0.058,0.032,0.43,0.162,0
0.692,0.082,0.055,0.279,0.112,0
0.546,0.073,0.039,0.449,0.193,0
0.662,0.108,0.096,0.231,0.155,0
0.7,0.093,0.071,0.253,0.109,0
0.702,0.074,0.042,0.41,0.082,0
0.73,0.061,0.035,0.292,0.157,0
0.676,0.076,0.048,0.31,0.139,0
0.921,0.078,0.046,0.327,0.114,0
0.821,0.108,0.093,0.237,0.121,0
0.787,0.075,0.043,0.488,0.211,0
0.727,0.066,0.045,0.242,0.189,0
0.751,0.08,0.042,0.496,0.25,0
0.675,0.091,0.073,0.249,0.096,0
0.622,0.071,0.04,0.319,0.1,0
0.623,0.127,0.115,0.236,0.081,0
0.763,0.08,0.046,0.421,0.107,0
0.684,0.073,0.043,0.444,0.135,0
0.725,0.079,0.058,0.244,0.095,0
0.813,0.094,0.071,0.245,0.234,0
0.759,0.074,0.042,0.441,0.162,0
0.591,0.079,0.043,0.535,0.179,0
0.647,0.078,0.046,0.357,0.118,0
0.567,0.09,0.07,0.257,0.075,0
0.601,0.053,0.034,0.256,0.126,0
0.718,0.072,0.041,0.394,0.167,0
0.815,0.073,0.04,0.346,0.116,0
0.709,0.085,0.063,0.255,0.134,0
0.788,0.076,0.041,0.523,0.172,0
0.62,0.078,0.044,0.473,0.208,0
0.767,0.075,0.051,0.276,0.163,0
0.712,0.072,0.045,0.292,0.109,0
0.67,0.086,0.063,0.265,0.107,0
0.666,0.073,0.041,0.411,0.11,0
0.749,0.073,0.042,0.428,0.196,0
0.677,0.073,0.043,0.363,0.165,0
0.787,0.074,0.045,0.337,0.091,0
0.748,0.066,0.042,0.249,0.191,0
0.751,0.074,0.042,0.412,0.152,0
0.673,0.073,0.037,0.397,0.191,0
0.682,0.074,0.041,0.425,0.079,0
0.649,0.063,0.04,0.248,0.236,0
0.78,0.068,0.041,0.425,0.154,0
0.64,0.069,0.039,0.394,0.191,0
0.595,0.076,0.049,0.328,0.155,0
0.786,0.074,0.041,0.435,0.204,0
0.682,0.07,0.044,0.33,0.129,0
0.599,0.074,0.042,0.438,0.087,0
0.825,0.078,0.042,0.528,0.102,0
0.643,0.08,0.043,0.539,0.141,0
0.687,0.072,0.043,0.332,0.157,0
0.605,0.073,0.043,0.305,0.11,0
0.731,0.072,0.045,0.311,0.15,0
0.742,0.066,0.04,0.303,0.151,0
0.658,0.067,0.038,0.337,0.105,0
0.658,0.084,0.045,0.548,0.248,0
0.716,0.036,0.015,0.061,0.04,0
0.781,0.041,0.019,0.171,0.103,0
0.737,0.051,0.024,0.245,0.188,0
0.611,0.049,0.022,0.197,0.166,0
0.667,0.073,0.041,0.377,0.09,0
0.684,0.068,0.037,0.394,0.06,0
0.686,0.046,0.022,0.176,0.148,0
0.668,0.037,0.018,0.119,0.102,0
0.706,0.065,0.033,0.38,0.066,0
0.705,0.051,0.027,0.204,0.184,0
0.569,0.044,0.023,0.218,0.202,0
0.675,0.067,0.038,0.418,0.059,0
0.717,0.039,0.02,0.095,0.031,0
0.727,0.036,0.016,0.122,0.09,0
0.603,0.051,0.023,0.297,0.217,0
0.643,0.052,0.026,0.263,0.254,0
0.734,0.041,0.02,0.182,0.105,0
0.722,0.04,0.018,0.132,0.134,0
0.692,0.043,0.02,0.1,0.127,0
0.735,0.046,0.024,0.175,0.059,0
0.718,0.046,0.024,0.18,0.196,0
0.602,0.043,0.02,0.186,0.131,0
0.678,0.046,0.023,0.203,0.178,0
0.8,0.038,0.018,0.17,0.078,0
0.727,0.046,0.025,0.191,0.113,0
0.649,0.051,0.028,0.222,0.118,0
0.665,0.058,0.029,0.329,0.176,0
0.739,0.041,0.021,0.163,0.121,0
0.594,0.044,0.021,0.152,0.11,0
0.631,0.051,0.022,0.258,0.173,0
0.718,0.065,0.035,0.383,0.066,0
0.721,0.056,0.031,0.32,0.149,0
0.753,0.046,0.017,0.171,0.069,0
0.698,0.054,0.024,0.256,0.265,0
0.673,0.051,0.024,0.221,0.221,0
0.639,0.051,0.028,0.311,0.214,0
0.754,0.045,0.021,0.18,0.095,0
0.601,0.083,0.043,0.422,0.108,0
0.631,0.058,0.024,0.295,0.244,0
0.739,0.044,0.022,0.157,0.069,0
0.703,0.045,0.025,0.166,0.07,0
0.74,0.049,0.022,0.167,0.169,0
0.659,0.052,0.028,0.237,0.181,0
0.669,0.064,0.032,0.346,0.105,0
0.655,0.049,0.026,0.236,0.153,0
0.728,0.043,0.021,0.159,0.143,0
0.725,0.051,0.023,0.197,0.101,0
0.755,0.05,0.025,0.222,0.168,0
0.773,0.05,0.026,0.24,0.156,0
0.673,0.049,0.025,0.19,0.167,0
0.603,0.048,0.026,0.289,0.205,0
0.709,0.077,0.048,0.367,0.116,0
0.742,0.043,0.022,0.077,0.045,0
0.707,0.043,0.021,0.103,0.089,0
0.651,0.045,0.022,0.137,0.11,0
0.714,0.033,0.02,0.103,0.086,0
0.778,0.041,0.023,0.241,0.128,0
0.622,0.079,0.044,0.399,0.124,0
0.63,0.084,0.061,0.315,0.095,0
0.704,0.061,0.033,0.26,0.316,0
0.734,0.052,0.031,0.163,0.099,0
0.673,0.048,0.026,0.156,0.142,0
0.734,0.043,0.024,0.156,0.156,0
0.709,0.092,0.062,0.37,0.213,0
0.783,0.087,0.064,0.319,0.097,0
0.736,0.082,0.054,0.341,0.095,0
0.676,0.087,0.053,0.348,0.184,0
0.632,0.048,0.024,0.185,0.234,0
0.77,0.05,0.028,0.28,0.17,0
0.635,0.093,0.059,0.418,0.154,0
0.718,0.091,0.069,0.285,0.148,0
0.719,0.038,0.018,0.1,0.089,0
0.664,0.046,0.023,0.184,0.211,0
0.8,0.047,0.023,0.155,0.059,0
0.658,0.096,0.058,0.457,0.114,0
0.616,0.1,0.061,0.477,0.108,0
0.619,0.078,0.05,0.268,0.114,0
0.682,0.101,0.089,0.227,0.061,0
0.706,0.096,0.083,0.206,0.074,0
0.687,0.083,0.064,0.179,0.157,0
0.588,0.045,0.021,0.146,0.101,0
0.55,0.048,0.024,0.252,0.14,0
0.731,0.054,0.028,0.213,0.158,0
0.71,0.04,0.02,0.13,0.12,0
0.631,0.052,0.029,0.224,0.273,0
0.623,0.063,0.031,0.244,0.099,0
0.723,0.049,0.033,0.103,0.139,0
0.68,0.111,0.1,0.199,0.048,0
0.714,0.045,0.022,0.161,0.128,0
0.601,0.054,0.027,0.221,0.199,0
0.614,0.046,0.024,0.164,0.109,0
0.712,0.099,0.077,0.268,0.104,0
0.66,0.104,0.092,0.217,0.06,0
0.712,0.049,0.024,0.064,0.054,0
0.711,0.042,0.024,0.147,0.136,0
0.718,0.039,0.017,0.086,0.075,0
0.671,0.078,0.06,0.15,0.207,0
0.721,0.089,0.054,0.378,0.148,0
0.653,0.051,0.027,0.222,0.182,0
0.626,0.101,0.075,0.372,0.14,0
0.736,0.037,0.017,0.103,0.065,0
0.705,0.04,0.02,0.142,0.103,0
0.7,0.076,0.041,0.4,0.063,0
0.684,0.099,0.085,0.182,0.077,0
0.682,0.088,0.056,0.303,0.111,0
0.699,0.044,0.022,0.189,0.172,0
0.645,0.049,0.026,0.181,0.136,0
0.749,0.049,0.027,0.2,0.179,0
0.801,0.054,0.027,0.307,0.22,0
0.563,0.047,0.024,0.216,0.14,0
0.647,0.045,0.024,0.164,0.153,0
0.639,0.079,0.043,0.416,0.122,0
0.706,0.082,0.051,0.338,0.136,0
0.691,0.092,0.072,0.244,0.098,0
0.712,0.041,0.02,0.089,0.087,0
0.656,0.056,0.029,0.32,0.199,0
0.733,0.077,0.054,0.131,0.125,0
0.719,0.045,0.022,0.152,0.091,0
0.737,0.039,0.02,0.119,0.07,0
0.791,0.047,0.023,0.177,0.096,0
0.733,0.047,0.023,0.209,0.182,0
0.658,0.046,0.022,0.168,0.091,0
0.705,0.077,0.042,0.419,0.062,0
0.673,0.047,0.024,0.148,0.106,0
0.648,0.091,0.071,0.243,0.039,0
0.735,0.074,0.051,0.128,0.119,0
0.677,0.051,0.025,0.231,0.163,0
0.735,0.05,0.027,0.188,0.123,0
0.713,0.07,0.038,0.4,0.056,0
0.66,0.082,0.057,0.224,0.097,0
0.627,0.055,0.029,0.193,0.12,0
0.646,0.052,0.027,0.246,0.149,0
0.638,0.054,0.026,0.299,0.203,0
0.672,0.076,0.042,0.303,0.252,0
0.699,0.067,0.039,0.169,0.158,0
0.717,0.047,0.025,0.117,0.1,0
0.614,0.042,0.021,0.178,0.199,0
0.632,0.053,0.027,0.294,0.227,0
0.642,0.041,0.021,0.163,0.308,0
0.734,0.044,0.023,0.209,0.181,0
0.738,0.049,0.026,0.259,0.236,0
0.587,0.059,0.025,0.315,0.205,0
0.727,0.045,0.022,0.161,0.128,0
0.642,0.038,0.023,0.175,0.131,0
0.66,0.051,0.029,0.282,0.224,0
0.734,0.039,0.019,0.166,0.127,0
0.74,0.048,0.019,0.25,0.184,0
0.712,0.045,0.024,0.233,0.195,0
0.744,0.057,0.033,0.358,0.238,0
0.744,0.05,0.021,0.23,0.128,0
0.619,0.065,0.033,0.377,0.229,0
0.637,0.056,0.029,0.306,0.22,0
0.62,0.052,0.024,0.26,0.278,0
0.738,0.055,0.024,0.264,0.214,0
0.751,0.058,0.032,0.343,0.214,0
0.748,0.04,0.019,0.112,0.074,0
0.75,0.056,0.028,0.297,0.156,0
0.612,0.057,0.029,0.328,0.188,0
0.682,0.045,0.022,0.207,0.204,0
0.633,0.053,0.028,0.271,0.258,0
0.846,0.05,0.023,0.259,0.043,0
0.626,0.049,0.025,0.269,0.119,0
0.776,0.045,0.023,0.216,0.144,0
0.73,0.062,0.031,0.369,0.161,0
0.798,0.055,0.03,0.328,0.095,0
0.765,0.05,0.028,0.217,0.085,0
0.768,0.039,0.016,0.152,0.074,0
0.753,0.057,0.031,0.338,0.247,0
0.722,0.045,0.022,0.153,0.122,0
0.765,0.044,0.022,0.249,0.188,0
0.742,0.059,0.03,0.328,0.137,0
0.648,0.049,0.026,0.236,0.201,0
0.767,0.051,0.027,0.266,0.135,0
0.78,0.048,0.024,0.228,0.123,0
0.662,0.05,0.025,0.269,0.201,0
0.723,0.05,0.027,0.229,0.131,0
0.711,0.046,0.018,0.15,0.207,0
0.687,0.055,0.027,0.289,0.235,0
0.587,0.05,0.028,0.216,0.104,0
0.63,0.056,0.029,0.296,0.199,0
0.592,0.052,0.028,0.277,0.248,0
0.777,0.05,0.026,0.217,0.127,0
0.782,0.051,0.027,0.244,0.138,0
0.635,0.052,0.027,0.213,0.106,0
0.617,0.05,0.028,0.214,0.144,0
0.742,0.057,0.03,0.276,0.219,0
0.691,0.05,0.026,0.208,0.156,0
0.736,0.052,0.026,0.296,0.233,0
0.571,0.056,0.029,0.312,0.203,0
0.682,0.056,0.029,0.237,0.149,0
0.671,0.061,0.032,0.352,0.188,0
0.641,0.057,0.03,0.37,0.252,0
0.713,0.056,0.029,0.372,0.209,0
0.618,0.054,0.026,0.231,0.217,0
0.674,0.064,0.035,0.334,0.209,0
0.73,0.061,0.031,0.308,0.195,0
0.717,0.04,0.021,0.124,0.11,0
0.67,0.066,0.035,0.43,0.169,0
0.637,0.064,0.035,0.43,0.14,0
0.759,0.058,0.031,0.333,0.144,0
0.632,0.06,0.034,0.356,0.114,0
0.635,0.053,0.028,0.282,0.135,0
0.638,0.061,0.03,0.273,0.189,0
0.712,0.056,0.029,0.27,0.213,0
0.667,0.059,0.031,0.329,0.164,0
0.698,0.045,0.024,0.168,0.155,0
0.75,0.066,0.037,0.391,0.233,0
0.635,0.048,0.026,0.179,0.123,0
0.728,0.043,0.026,0.155,0.116,0
0.732,0.037,0.019,0.117,0.106,0
0.79,0.04,0.025,0.143,0.086,0
0.699,0.043,0.021,0.151,0.152,0
0.674,0.05,0.026,0.22,0.133,0
0.638,0.045,0.023,0.192,0.253,0
0.615,0.057,0.03,0.294,0.214,0
0.805,0.042,0.023,0.16,0.054,0
0.768,0.052,0.028,0.239,0.146,0
0.667,0.05,0.025,0.216,0.229,0
0.717,0.037,0.019,0.122,0.145,0
0.732,0.038,0.016,0.136,0.151,0
0.726,0.031,0.013,0.087,0.087,0
0.696,0.034,0.013,0.098,0.105,0
0.696,0.03,0.011,0.058,0.058,0
0.724,0.036,0.018,0.116,0.126,0
0.635,0.04,0.019,0.141,0.141,0
0.763,0.034,0.018,0.122,0.062,0
0.715,0.029,0.012,0.08,0.078,0
0.71,0.05,0.025,0.195,0.147,0
0.49,0.042,0.021,0.178,0.056,0
0.794,0.043,0.026,0.206,0.093,0
0.722,0.051,0.03,0.222,0.166,0
0.633,0.048,0.024,0.234,0.223,0
0.695,0.035,0.018,0.126,0.138,0
0.615,0.046,0.025,0.207,0.142,0
0.717,0.047,0.024,0.201,0.159,0
0.615,0.051,0.026,0.221,0.153,0
0.745,0.049,0.024,0.186,0.126,0
0.644,0.046,0.021,0.147,0.119,0
0.753,0.045,0.02,0.139,0.086,0
0.732,0.054,0.029,0.247,0.104,0
0.657,0.053,0.027,0.209,0.162,0
0.775,0.051,0.026,0.191,0.117,0
0.624,0.054,0.027,0.365,0.154,0
0.644,0.058,0.032,0.282,0.121,0
0.689,0.068,0.043,0.244,0.144,0
0.673,0.088,0.063,0.198,0.1,0
0.671,0.053,0.027,0.407,0.148,0
0.747,0.058,0.033,0.387,0.285,0
0.641,0.054,0.026,0.346,0.195,0
0.855,0.057,0.026,0.333,0.073,0
0.677,0.052,0.025,0.313,0.184,0
1.0,0.088,0.062,0.227,0.188,0
0.755,0.049,0.027,0.305,0.232,0
0.647,0.084,0.06,0.274,0.14,0
0.569,0.088,0.062,0.227,0.988,0
0.65,0.05,0.027,0.272,0.174,0
0.788,0.048,0.025,0.294,0.123,0
0.596,0.056,0.029,0.315,0.082,0
0.713,0.058,0.032,0.297,0.093,0
0.741,0.05,0.027,0.247,0.183,0
0.632,0.072,0.046,0.297,0.101,0
0.661,0.047,0.027,0.291,0.144,0
0.612,0.056,0.03,0.397,0.238,0
0.655,0.061,0.037,0.379,0.129,0
0.709,0.059,0.03,0.367,0.191,0
0.663,0.047,0.024,0.24,0.136,0
0.633,0.051,0.025,0.314,0.183,0
0.651,0.046,0.024,0.246,0.183,0
0.72,0.052,0.027,0.357,0.138,0
0.747,0.056,0.032,0.39,0.158,0
0.735,0.049,0.027,0.28,0.167,0
0.631,0.064,0.036,0.444,0.14,0
0.644,0.051,0.026,0.29,0.197,0
0.763,0.049,0.025,0.255,0.135,0
0.664,0.088,0.059,0.305,0.234,0
0.681,0.101,0.082,0.15,0.125,0
0.534,0.054,0.026,0.274,0.112,0
0.73,0.1,0.069,0.285,0.144,0
0.752,0.04,0.021,0.199,0.108,0
0.68,0.054,0.03,0.358,0.118,0
0.724,0.053,0.035,0.092,0.091,0
0.696,0.043,0.021,0.222,0.148,0
0.679,0.087,0.064,0.222,0.101,0
0.7,0.039,0.017,0.165,0.102,0
0.591,0.047,0.025,0.277,0.148,0
0.711,0.048,0.021,0.23,0.326,0
0.696,0.034,0.015,0.125,0.081,0
0.685,0.047,0.023,0.266,0.161,0
0.677,0.068,0.04,0.151,0.275,0
0.711,0.049,0.026,0.202,0.132,0
0.73,0.035,0.013,0.117,0.073,0
0.696,0.082,0.066,0.105,0.115,0
0.71,0.046,0.02,0.113,0.13,0
0.672,0.066,0.044,0.141,0.167,0
0.725,0.044,0.022,0.162,0.098,0
0.569,0.049,0.028,0.347,0.118,0
0.737,0.055,0.029,0.338,0.167,0
0.66,0.07,0.04,0.385,0.119,0
0.744,0.039,0.019,0.179,0.099,0
0.631,0.037,0.017,0.148,0.147,0
0.75,0.044,0.022,0.142,0.082,0
0.703,0.041,0.021,0.199,0.152,0
0.745,0.089,0.06,0.251,0.098,0
0.528,0.088,0.058,0.242,0.132,0
0.713,0.056,0.029,0.232,0.204,0
0.699,0.048,0.022,0.272,0.158,0
0.711,0.055,0.029,0.208,0.156,0
0.685,0.063,0.038,0.356,0.142,0
0.531,0.047,0.02,0.279,0.096,0
0.607,0.054,0.026,0.315,0.191,0
0.737,0.05,0.027,0.303,0.183,0
0.696,0.089,0.062,0.299,0.097,0
0.771,0.087,0.061,0.309,0.144,0
0.717,0.103,0.079,0.2,0.173,0
0.674,0.08,0.057,0.332,0.184,0
0.787,0.065,0.036,0.367,0.118,0
0.695,0.078,0.048,0.405,0.158,0
0.693,0.067,0.04,0.314,0.128,0
0.734,0.043,0.021,0.231,0.127,0
0.76,0.045,0.019,0.235,0.139,0
0.712,0.069,0.041,0.456,0.159,0
0.593,0.044,0.019,0.212,0.144,0
0.563,0.081,0.056,0.323,0.175,0
0.613,0.076,0.05,0.363,0.091,0
0.684,0.076,0.046,0.4,0.169,0
0.69,0.076,0.04,0.445,0.052,0
0.709,0.069,0.039,0.464,0.133,0
0.695,0.075,0.056,0.232,0.096,0
0.655,0.069,0.044,0.348,0.145,0
0.752,0.072,0.04,0.391,0.17,0
0.709,0.077,0.044,0.409,0.043,0
0.66,0.078,0.038,0.487,0.164,0
0.844,0.077,0.04,0.399,0.131,0
0.7,0.069,0.041,0.414,0.164,0
0.641,0.074,0.042,0.355,0.133,0
0.667,0.075,0.044,0.451,0.154,0
0.695,0.067,0.039,0.411,0.145,0
0.751,0.069,0.049,0.235,0.103,0
0.698,0.069,0.047,0.288,0.139,0
0.607,0.078,0.049,0.423,0.18,0
0.52,0.078,0.047,0.354,0.099,0
0.784,0.078,0.043,0.535,0.147,0
0.711,0.076,0.048,0.333,0.156,0
0.577,0.075,0.043,0.398,0.08,0
0.555,0.076,0.042,0.449,0.052,0
0.772,0.064,0.034,0.383,0.165,0
0.681,0.071,0.044,0.264,0.114,0
0.683,0.075,0.041,0.47,0.139,0
0.73,0.071,0.041,0.319,0.194,0
0.699,0.073,0.039,0.44,0.052,0
0.636,0.106,0.086,0.292,0.093,0
0.737,0.078,0.054,0.235,0.143,0
0.616,0.076,0.045,0.483,0.16,0
0.761,0.08,0.055,0.285,0.062,0
0.704,0.074,0.043,0.419,0.151,0
0.772,0.067,0.041,0.396,0.172,0
0.68,0.074,0.042,0.377,0.25,0
0.663,0.09,0.076,0.247,0.103,0
0.781,0.072,0.04,0.353,0.202,0
0.616,0.074,0.041,0.348,0.177,0
0.774,0.076,0.041,0.376,0.225,0
0.647,0.068,0.038,0.379,0.101,0
0.828,0.065,0.038,0.329,0.118,0
0.649,0.068,0.039,0.323,0.202,0
0.771,0.075,0.042,0.367,0.312,0
0.689,0.073,0.042,0.378,0.13,0
0.641,0.063,0.04,0.252,0.145,0
0.687,0.074,0.045,0.451,0.147,0
0.686,0.074,0.04,0.397,0.302,0
0.714,0.08,0.06,0.262,0.132,0
0.881,0.071,0.046,0.211,0.145,0
0.706,0.076,0.042,0.426,0.046,0
0.637,0.08,0.047,0.451,0.111,0
0.74,0.078,0.047,0.438,0.18,0
0.728,0.071,0.04,0.299,0.176,0
0.761,0.075,0.04,0.508,0.24,0
0.688,0.068,0.041,0.246,0.173,0
0.75,0.075,0.045,0.339,0.126,0
0.633,0.076,0.043,0.352,0.126,0
0.755,0.07,0.036,0.354,0.129,0
0.645,0.078,0.042,0.427,0.077,0
0.602,0.072,0.04,0.328,0.173,0
0.697,0.073,0.04,0.443,0.183,0
0.736,0.069,0.039,0.342,0.14,0
0.725,0.068,0.038,0.435,0.186,0
0.658,0.069,0.04,0.452,0.138,0
0.759,0.073,0.042,0.437,0.134,0
0.893,0.078,0.042,0.368,0.132,0
0.718,0.076,0.047,0.47,0.153,0
0.697,0.079,0.044,0.418,0.051,0
0.66,0.077,0.046,0.512,0.146,0
0.727,0.075,0.043,0.506,0.128,0
0.767,0.072,0.038,0.353,0.25,0
0.615,0.073,0.041,0.331,0.181,0
0.818,0.073,0.049,0.511,0.088,0
0.74,0.074,0.042,0.353,0.113,0
0.624,0.077,0.044,0.474,0.281,0
0.761,0.064,0.034,0.342,0.216,0
0.601,0.067,0.037,0.346,0.289,0
0.7,0.08,0.043,0.447,0.051,0
0.687,0.079,0.052,0.331,0.122,0
0.703,0.069,0.039,0.382,0.23,0
0.88,0.072,0.041,0.338,0.208,0
0.853,0.077,0.042,0.354,0.114,0
0.802,0.067,0.042,0.293,0.121,0
0.531,0.081,0.044,0.51,0.112,0
0.667,0.078,0.044,0.382,0.15,0
0.666,0.079,0.045,0.478,0.124,0
0.737,0.067,0.038,0.419,0.211,0
0.603,0.085,0.055,0.551,0.101,0
0.752,0.07,0.04,0.403,0.22,0
0.637,0.065,0.036,0.396,0.168,0
0.845,0.072,0.042,0.339,0.214,0
0.603,0.08,0.044,0.449,0.177,0
0.683,0.083,0.047,0.434,0.073,0
0.681,0.078,0.043,0.444,0.088,0
0.661,0.053,0.028,0.22,0.121,0
0.706,0.075,0.041,0.408,0.065,0
0.796,0.057,0.028,0.185,0.072,0
0.783,0.049,0.024,0.214,0.129,0
0.702,0.067,0.034,0.41,0.075,0
0.652,0.054,0.028,0.204,0.142,0
0.745,0.056,0.028,0.257,0.217,0
0.675,0.05,0.026,0.193,0.117,0
0.719,0.073,0.04,0.394,0.059,0
0.727,0.042,0.02,0.116,0.101,0
0.702,0.047,0.023,0.161,0.149,0
0.649,0.059,0.028,0.296,0.234,0
0.74,0.046,0.024,0.177,0.116,0
0.669,0.076,0.042,0.429,0.066,0
0.739,0.048,0.02,0.214,0.09,0
0.684,0.052,0.026,0.214,0.131,0
0.688,0.05,0.022,0.26,0.384,0
0.643,0.056,0.029,0.24,0.083,0
0.665,0.079,0.044,0.405,0.102,0
0.735,0.052,0.027,0.19,0.114,0
0.756,0.061,0.032,0.265,0.13,0
0.696,0.059,0.031,0.251,0.142,0
0.621,0.075,0.04,0.391,0.213,0
0.692,0.061,0.034,0.305,0.135,0
0.667,0.077,0.041,0.439,0.051,0
0.766,0.074,0.042,0.377,0.2,0
0.653,0.073,0.044,0.291,0.22,0
0.744,0.058,0.031,0.232,0.148,0
0.567,0.082,0.045,0.407,0.046,0
0.635,0.077,0.053,0.338,0.09,0
0.765,0.064,0.036,0.369,0.173,0
0.666,0.072,0.039,0.429,0.178,0
0.573,0.07,0.042,0.427,0.112,0
0.712,0.076,0.041,0.424,0.059,0
0.657,0.085,0.067,0.306,0.087,0
0.689,0.076,0.045,0.341,0.147,0
0.677,0.08,0.054,0.313,0.129,0
0.704,0.078,0.043,0.41,0.056,0
0.685,0.076,0.042,0.428,0.077,0
0.738,0.075,0.046,0.264,0.186,0
0.775,0.079,0.049,0.373,0.178,0
0.628,0.074,0.038,0.35,0.213,0
0.713,0.075,0.042,0.451,0.066,0
0.672,0.086,0.063,0.266,0.084,0
0.548,0.074,0.041,0.458,0.121,0
0.687,0.079,0.043,0.456,0.045,0
0.71,0.066,0.033,0.366,0.326,0
0.613,0.075,0.04,0.473,0.141,0
0.727,0.093,0.049,0.466,0.105,0
0.635,0.059,0.03,0.318,0.173,0
0.75,0.044,0.022,0.192,0.108,0
0.628,0.056,0.027,0.288,0.147,0
0.767,0.058,0.027,0.311,0.115,0
0.727,0.051,0.026,0.283,0.156,0
0.625,0.049,0.022,0.215,0.16,0
0.737,0.052,0.024,0.279,0.198,0
0.603,0.054,0.026,0.264,0.147,0
0.757,0.053,0.026,0.222,0.14,0
0.621,0.053,0.029,0.237,0.105,0
0.652,0.057,0.031,0.279,0.125,0
0.783,0.054,0.026,0.239,0.173,0
0.692,0.06,0.032,0.259,0.14,0
0.716,0.058,0.032,0.302,0.149,0
0.696,0.057,0.027,0.326,0.181,0
0.618,0.058,0.03,0.342,0.156,0
0.619,0.06,0.033,0.344,0.125,0
0.786,0.06,0.034,0.268,0.103,0
0.726,0.069,0.037,0.379,0.107,0
0.704,0.074,0.051,0.322,0.116,0
0.539,0.073,0.051,0.325,0.118,0
0.622,0.077,0.051,0.378,0.154,0
0.721,0.077,0.041,0.383,0.086,0
0.714,0.083,0.042,0.44,0.082,0
0.779,0.076,0.045,0.386,0.176,0
0.654,0.075,0.042,0.377,0.226,0
0.695,0.08,0.051,0.362,0.102,0
0.685,0.082,0.042,0.466,0.12,0
0.726,0.079,0.048,0.312,0.235,0
0.655,0.077,0.042,0.547,0.148,0
0.709,0.077,0.038,0.535,0.093,0
0.741,0.057,0.032,0.314,0.204,0
0.633,0.062,0.035,0.387,0.249,0
0.746,0.056,0.028,0.239,0.22,0
0.606,0.065,0.032,0.34,0.211,0
0.756,0.046,0.023,0.199,0.099,0
0.893,0.066,0.039,0.442,0.146,0
0.559,0.057,0.03,0.238,0.072,0
0.647,0.053,0.028,0.25,0.153,0
0.707,0.047,0.02,0.186,0.24,0
0.739,0.05,0.022,0.263,0.182,0
0.761,0.04,0.018,0.163,0.146,0
0.73,0.044,0.022,0.205,0.145,0
0.611,0.047,0.024,0.185,0.2,0
0.632,0.045,0.023,0.209,0.17,0
0.634,0.055,0.028,0.306,0.267,0
0.735,0.037,0.018,0.129,0.125,0
0.629,0.044,0.02,0.219,0.14,0
0.732,0.047,0.024,0.204,0.186,0
0.731,0.053,0.027,0.264,0.214,0
0.621,0.046,0.022,0.198,0.291,0
0.651,0.053,0.026,0.258,0.21,0
0.628,0.043,0.018,0.142,0.127,0
0.72,0.036,0.016,0.141,0.169,0
0.672,0.044,0.022,0.182,0.163,0
0.656,0.042,0.022,0.198,0.221,0
0.594,0.05,0.026,0.304,0.16,0
0.466,0.052,0.028,0.278,0.1,0
0.726,0.045,0.021,0.204,0.261,0
0.534,0.047,0.025,0.243,0.197,0
0.768,0.045,0.019,0.204,0.158,0
0.662,0.047,0.023,0.202,0.201,0
0.729,0.044,0.02,0.158,0.14,0
0.522,0.044,0.021,0.219,0.089,0
0.723,0.035,0.016,0.116,0.104,0
0.678,0.04,0.019,0.144,0.111,0
0.476,0.045,0.021,0.177,0.05,0
0.75,0.045,0.022,0.199,0.16,0
0.607,0.046,0.024,0.182,0.181,0
0.621,0.051,0.027,0.198,0.194,0
0.694,0.051,0.027,0.179,0.129,0
0.699,0.055,0.028,0.254,0.207,0
0.82,0.052,0.025,0.226,0.13,0
0.649,0.049,0.026,0.209,0.163,0
0.628,0.058,0.028,0.286,0.187,0
0.809,0.046,0.018,0.122,0.09,0
0.599,0.053,0.029,0.205,0.158,0
0.625,0.052,0.025,0.239,0.209,0
0.696,0.054,0.027,0.247,0.175,0
0.756,0.051,0.026,0.204,0.091,0
0.721,0.049,0.026,0.202,0.159,0
0.77,0.048,0.026,0.186,0.135,0
0.565,0.047,0.024,0.215,0.257,0
0.717,0.044,0.023,0.142,0.166,0
0.699,0.048,0.023,0.18,0.139,0
0.657,0.049,0.027,0.166,0.152,0
0.558,0.054,0.028,0.241,0.262,0
