0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,label
0.573,0.538,,0.0,0.0,0.036,0.0,0.022,0.0,0.044,0.058,0.049,0.027,0.912,0.164,0.448,0.054,0.537,0.358,0
0.522,0.354,,0.333,0.0,0.034,0.001,0.062,0.002,0.153,0.161,0.181,0.114,0.845,0.305,0.288,0.181,0.406,0.254,0
0.458,0.567,,0.0,0.0,0.021,0.0,0.017,0.0,0.047,0.04,0.073,0.027,0.767,0.266,0.431,0.073,0.644,0.212,0
0.0,0.433,,0.333,0.0,0.063,0.002,0.05,0.004,0.115,0.114,0.144,0.086,0.789,0.298,0.357,0.145,0.426,0.251,0
0.474,0.204,,0.0,0.0,0.078,0.002,0.065,0.002,0.186,0.18,0.233,0.143,0.729,0.401,0.25,0.233,0.422,0.213,0
0.375,0.433,,0.0,0.0,0.013,0.0,0.007,0.0,0.047,0.057,0.057,0.028,0.884,0.188,0.436,0.057,0.539,0.308,0
0.692,0.446,,0.0,0.0,0.013,0.0,0.016,0.0,0.042,0.056,0.046,0.025,0.914,0.161,0.45,0.051,0.538,0.364,0
0.526,0.388,,0.0,0.0,0.082,0.002,0.06,0.003,0.152,0.152,0.188,0.113,0.789,0.34,0.288,0.188,0.43,0.231,0
0.47,0.521,,0.0,0.0,0.021,0.0,0.022,0.0,0.044,0.057,0.048,0.027,0.91,0.162,0.452,0.053,0.53,0.356,0
0.024,0.429,,0.0,0.0,0.04,0.001,0.047,0.001,0.101,0.118,0.113,0.072,0.914,0.214,0.364,0.116,0.409,0.313,0
0.593,0.429,,0.0,0.0,0.021,0.0,0.022,0.0,0.043,0.055,0.049,0.026,0.901,0.171,0.448,0.052,0.538,0.341,0
0.047,0.258,,0.0,0.0,0.048,0.001,0.058,0.002,0.133,0.14,0.16,0.097,0.841,0.292,0.313,0.16,0.422,0.255,0
0.514,0.312,,0.0,0.0,0.048,0.001,0.037,0.002,0.169,0.172,0.208,0.126,0.797,0.355,0.256,0.208,0.425,0.234,0
0.391,0.417,,0.0,0.0,0.055,0.001,0.036,0.001,0.139,0.144,0.165,0.106,0.826,0.289,0.332,0.165,0.392,0.246,0
0.383,0.388,,0.0,0.0,0.076,0.004,0.034,0.001,0.13,0.14,0.154,0.096,0.86,0.275,0.321,0.154,0.41,0.268,0
0.897,0.429,,0.0,0.0,0.013,0.0,0.019,0.0,0.041,0.051,0.049,0.023,0.89,0.181,0.442,0.049,0.567,0.318,0
0.146,0.396,,0.0,0.0,0.076,0.003,0.047,0.002,0.139,0.146,0.166,0.104,0.834,0.294,0.317,0.166,0.408,0.25,0
0.593,0.529,,0.0,0.0,0.015,0.0,0.01,0.0,0.038,0.051,0.042,0.021,0.912,0.16,0.454,0.046,0.567,0.363,0
0.257,0.375,,0.333,0.0,0.025,0.0,0.05,0.0,0.133,0.143,0.156,0.097,0.866,0.275,0.315,0.156,0.41,0.266,0
0.759,0.546,,0.333,0.0,0.013,0.0,0.039,0.0,0.034,0.049,0.035,0.017,0.933,0.145,0.457,0.045,0.646,0.398,0
0.692,0.504,,0.0,0.0,0.017,0.0,0.021,0.0,0.04,0.054,0.041,0.025,0.92,0.147,0.467,0.05,0.53,0.389,0
0.087,0.183,,0.0,0.0,0.076,0.004,0.04,0.001,0.163,0.158,0.206,0.123,0.744,0.375,0.277,0.206,0.435,0.214,0
0.304,0.404,,0.0,0.0,0.029,0.0,0.036,0.001,0.119,0.139,0.132,0.087,0.929,0.22,0.34,0.133,0.379,0.315,0
0.553,0.213,,0.0,0.0,0.065,0.002,0.076,0.005,0.191,0.173,0.25,0.145,0.653,0.459,0.235,0.25,0.45,0.194,0
0.585,0.221,,0.0,0.0,0.051,0.001,0.031,0.0,0.168,0.165,0.211,0.124,0.763,0.38,0.25,0.211,0.446,0.221,0
0.134,0.504,,0.0,0.0,0.017,0.0,0.005,0.0,0.037,0.052,0.041,0.02,0.922,0.155,0.452,0.047,0.593,0.375,0
0.162,0.217,,0.333,0.0,0.051,0.001,0.043,0.002,0.156,0.148,0.197,0.12,0.731,0.364,0.309,0.197,0.423,0.207,0
0.771,0.471,,0.0,0.0,0.008,0.0,0.019,0.0,0.043,0.055,0.049,0.026,0.901,0.171,0.448,0.053,0.542,0.341,0
0.328,0.167,,0.0,0.0,0.061,0.002,0.06,0.001,0.179,0.165,0.233,0.136,0.679,0.429,0.256,0.233,0.446,0.197,0
0.474,0.467,,0.0,0.0,0.053,0.002,0.02,0.001,0.049,0.058,0.056,0.032,0.881,0.179,0.455,0.056,0.475,0.313,0
0.854,0.558,,0.0,0.0,0.019,0.0,0.016,0.0,0.037,0.046,0.043,0.021,0.886,0.172,0.461,0.046,0.564,0.332,0
0.047,0.546,,0.0,0.0,0.013,0.0,0.029,0.0,0.032,0.045,0.035,0.016,0.916,0.152,0.463,0.042,0.63,0.381,0
0.344,0.25,,0.333,0.5,0.049,0.001,0.101,0.004,0.156,0.159,0.189,0.117,0.806,0.329,0.288,0.189,0.416,0.236,0
0.265,0.442,,0.0,0.0,0.015,0.0,0.036,0.002,0.139,0.151,0.16,0.104,0.873,0.266,0.323,0.16,0.381,0.273,0
0.427,0.479,,0.0,0.0,0.029,0.0,0.015,0.0,0.051,0.064,0.054,0.034,0.909,0.161,0.455,0.059,0.45,0.358,0
0.107,0.421,,0.0,0.0,0.025,0.0,0.012,0.0,0.041,0.052,0.048,0.024,0.894,0.173,0.452,0.05,0.544,0.333,0
0.763,0.446,,0.0,0.0,0.015,0.0,0.01,0.0,0.044,0.055,0.051,0.025,0.899,0.176,0.44,0.052,0.544,0.33,0
0.304,0.242,,0.0,0.0,0.051,0.001,0.036,0.001,0.17,0.16,0.216,0.129,0.716,0.393,0.277,0.216,0.432,0.207,0
0.375,0.288,,0.333,0.0,0.053,0.004,0.056,0.001,0.181,0.175,0.228,0.137,0.733,0.4,0.249,0.228,0.432,0.213,0
0.016,0.375,,0.0,0.0,0.08,0.002,0.04,0.0,0.118,0.134,0.132,0.088,0.905,0.226,0.355,0.134,0.377,0.308,0
0.696,0.479,,0.0,0.0,0.015,0.0,0.014,0.0,0.038,0.056,0.038,0.02,0.948,0.14,0.45,0.051,0.623,0.408,0
0.059,0.488,,0.0,0.0,0.017,0.0,0.015,0.0,0.039,0.05,0.044,0.022,0.901,0.167,0.454,0.047,0.562,0.346,0
0.285,0.383,,0.0,0.0,0.044,0.0,0.025,0.001,0.128,0.14,0.149,0.093,0.879,0.266,0.317,0.149,0.41,0.276,0
0.332,0.188,,0.0,0.0,0.046,0.0,0.029,0.001,0.184,0.17,0.239,0.14,0.677,0.435,0.249,0.239,0.443,0.198,0
0.348,0.175,,0.0,0.0,0.072,0.002,0.063,0.002,0.189,0.166,0.254,0.141,0.618,0.489,0.222,0.254,0.475,0.186,0
0.091,0.225,,0.0,0.0,0.042,0.002,0.052,0.002,0.145,0.147,0.177,0.109,0.799,0.321,0.309,0.177,0.419,0.231,0
0.569,0.379,,0.0,0.0,0.03,0.001,0.058,0.001,0.161,0.161,0.197,0.122,0.785,0.345,0.285,0.197,0.418,0.228,0
0.945,0.558,,0.0,0.0,0.013,0.0,0.011,0.0,0.028,0.039,0.033,0.013,0.897,0.161,0.467,0.036,0.656,0.35,0
0.889,0.542,,0.0,0.0,0.017,0.0,0.017,0.0,0.038,0.051,0.041,0.021,0.914,0.158,0.455,0.046,0.574,0.369,0
0.423,0.417,,0.0,0.0,0.019,0.0,0.057,0.0,0.027,0.03,0.037,0.012,0.849,0.187,0.474,0.037,0.716,0.27,0
0.352,0.417,,0.0,0.0,0.057,0.001,0.03,0.001,0.13,0.144,0.147,0.097,0.892,0.246,0.336,0.147,0.374,0.287,0
0.613,0.467,,0.0,0.0,0.013,0.0,0.009,0.0,0.043,0.058,0.045,0.025,0.929,0.153,0.448,0.053,0.556,0.383,0
0.549,0.438,,0.0,0.0,0.032,0.0,0.02,0.0,0.154,0.156,0.186,0.118,0.795,0.322,0.311,0.186,0.398,0.231,0
0.249,0.262,,0.0,0.0,0.046,0.001,0.031,0.001,0.147,0.153,0.178,0.109,0.826,0.314,0.292,0.178,0.419,0.25,0
0.126,0.575,,0.0,0.0,0.019,0.0,0.016,0.0,0.038,0.03,0.057,0.025,0.767,0.234,0.482,0.057,0.578,0.178,0
0.885,0.55,,0.0,0.0,0.015,0.0,0.01,0.0,0.038,0.049,0.045,0.019,0.901,0.174,0.442,0.046,0.602,0.335,0
0.292,0.383,,0.333,0.0,0.048,0.002,0.042,0.001,0.132,0.147,0.151,0.097,0.897,0.253,0.319,0.151,0.388,0.287,0
0.067,0.558,,0.0,0.0,0.013,0.0,0.014,0.0,0.027,0.041,0.027,0.016,0.916,0.134,0.491,0.037,0.601,0.415,0
0.553,0.325,,0.0,0.0,0.044,0.001,0.037,0.003,0.167,0.169,0.202,0.127,0.795,0.34,0.283,0.202,0.405,0.232,0
0.253,0.267,,0.0,0.0,0.021,0.0,0.016,0.0,0.149,0.154,0.18,0.111,0.823,0.315,0.294,0.18,0.417,0.244,0
0.308,0.35,,0.0,0.0,0.057,0.004,0.056,0.005,0.147,0.154,0.174,0.112,0.834,0.294,0.317,0.174,0.388,0.25,0
0.134,0.213,,0.0,0.0,0.027,0.001,0.027,0.001,0.148,0.152,0.18,0.11,0.812,0.322,0.294,0.18,0.423,0.239,0
0.411,0.533,,0.0,0.0,0.01,0.0,0.019,0.0,0.043,0.055,0.048,0.025,0.907,0.167,0.448,0.05,0.533,0.349,0
0.292,0.233,,0.0,0.0,0.049,0.001,0.041,0.001,0.155,0.165,0.185,0.115,0.849,0.311,0.275,0.185,0.415,0.255,0
0.103,0.238,,0.0,0.0,0.048,0.001,0.04,0.004,0.151,0.149,0.189,0.111,0.776,0.349,0.287,0.189,0.44,0.226,0
0.051,0.412,,0.0,0.0,0.059,0.005,0.06,0.001,0.125,0.138,0.142,0.094,0.882,0.244,0.349,0.142,0.369,0.285,0
0.573,0.538,,0.0,0.0,0.036,0.0,0.022,0.0,0.044,0.058,0.049,0.027,0.912,0.164,0.448,0.054,0.537,0.358,0
0.115,0.471,,0.0,0.0,0.021,0.0,0.014,0.0,0.042,0.054,0.048,0.023,0.907,0.171,0.442,0.052,0.572,0.345,0
0.451,0.496,,0.0,0.0,0.019,0.0,0.019,0.0,0.051,0.062,0.057,0.033,0.897,0.175,0.444,0.06,0.482,0.334,0
0.375,0.304,,0.0,0.0,0.051,0.001,0.036,0.002,0.166,0.172,0.199,0.126,0.819,0.327,0.279,0.199,0.399,0.243,0
0.47,0.521,,0.0,0.0,0.021,0.0,0.022,0.0,0.044,0.057,0.048,0.027,0.91,0.162,0.452,0.053,0.53,0.356,0
0.087,0.312,,0.0,0.0,0.03,0.001,0.039,0.001,0.13,0.135,0.156,0.096,0.832,0.289,0.326,0.156,0.418,0.252,0
0.941,0.55,,0.0,0.0,0.011,0.0,0.015,0.0,0.032,0.045,0.036,0.014,0.914,0.161,0.45,0.041,0.674,0.364,0
0.85,0.479,,0.0,0.0,0.019,0.0,0.012,0.0,0.034,0.047,0.038,0.018,0.91,0.159,0.457,0.043,0.611,0.364,0
0.296,0.292,,0.333,0.0,0.065,0.002,0.03,0.002,0.158,0.163,0.191,0.119,0.815,0.325,0.287,0.191,0.409,0.241,0
0.028,0.379,,0.0,0.0,0.065,0.002,0.043,0.002,0.125,0.135,0.145,0.094,0.866,0.258,0.343,0.145,0.39,0.268,0
0.49,0.188,,0.0,0.0,0.091,0.004,0.061,0.001,0.2,0.19,0.25,0.155,0.707,0.419,0.245,0.25,0.414,0.206,0
0.296,0.517,,0.0,0.0,0.015,0.0,0.019,0.0,0.035,0.05,0.036,0.019,0.929,0.146,0.459,0.046,0.614,0.395,0
0.565,0.446,,0.0,0.0,0.019,0.0,0.015,0.0,0.045,0.055,0.054,0.026,0.89,0.185,0.436,0.056,0.564,0.321,0
0.071,0.217,,0.0,0.0,0.044,0.002,0.047,0.002,0.146,0.143,0.184,0.108,0.771,0.349,0.292,0.184,0.447,0.221,0
0.043,0.188,,0.667,0.0,0.042,0.0,0.03,0.001,0.138,0.142,0.169,0.103,0.813,0.309,0.313,0.169,0.423,0.239,0
0.241,0.467,,0.0,0.0,0.015,0.0,0.011,0.0,0.041,0.055,0.044,0.023,0.922,0.159,0.446,0.05,0.573,0.37,0
0.024,0.096,,0.0,0.0,0.068,0.004,0.034,0.001,0.142,0.133,0.185,0.104,0.728,0.372,0.3,0.185,0.466,0.205,0
0.577,0.242,,0.0,0.0,0.07,0.003,0.042,0.002,0.179,0.171,0.228,0.134,0.722,0.411,0.243,0.228,0.445,0.21,0
0.292,0.2,,0.0,0.0,0.036,0.001,0.066,0.002,0.175,0.163,0.228,0.13,0.696,0.426,0.245,0.228,0.459,0.203,0
0.324,0.429,,0.0,0.0,0.048,0.001,0.043,0.0,0.138,0.146,0.163,0.104,0.841,0.285,0.324,0.163,0.395,0.258,0
0.134,0.354,,0.333,0.0,0.072,0.001,0.063,0.003,0.152,0.152,0.184,0.117,0.785,0.324,0.319,0.184,0.399,0.23,0
0.162,0.188,,0.0,0.0,0.036,0.001,0.03,0.001,0.159,0.154,0.2,0.118,0.752,0.369,0.279,0.2,0.441,0.216,0
0.739,0.508,,0.0,0.0,0.011,0.0,0.011,0.0,0.046,0.061,0.052,0.027,0.918,0.167,0.436,0.056,0.539,0.356,0
0.609,0.538,,0.0,0.0,0.015,0.0,0.015,0.0,0.035,0.048,0.037,0.02,0.912,0.149,0.471,0.044,0.564,0.379,0
0.336,0.262,,0.333,0.0,0.046,0.002,0.015,0.0,0.156,0.158,0.191,0.117,0.797,0.338,0.285,0.191,0.422,0.235,0
0.067,0.529,,0.0,0.0,0.03,0.001,0.019,0.0,0.04,0.053,0.043,0.023,0.914,0.158,0.455,0.049,0.544,0.366,0
0.731,0.496,,0.0,0.0,0.017,0.0,0.009,0.0,0.037,0.05,0.041,0.02,0.912,0.16,0.454,0.046,0.588,0.362,0
0.051,0.442,,0.0,0.0,0.011,0.0,0.012,0.0,0.04,0.046,0.05,0.024,0.862,0.188,0.459,0.05,0.544,0.284,0
0.067,0.529,,0.0,0.0,0.03,0.001,0.019,0.0,0.04,0.053,0.043,0.023,0.914,0.158,0.455,0.049,0.544,0.366,0
0.549,0.383,,0.333,0.0,0.074,0.003,0.041,0.002,0.152,0.155,0.186,0.115,0.802,0.327,0.296,0.186,0.416,0.237,0
0.893,0.446,,0.0,0.0,0.002,0.0,0.024,0.0,0.039,0.051,0.044,0.023,0.903,0.165,0.455,0.047,0.546,0.35,0
0.004,0.325,,0.0,0.0,0.042,0.002,0.057,0.003,0.132,0.137,0.158,0.1,0.825,0.288,0.336,0.158,0.403,0.252,0
0.13,0.525,,0.0,0.0,0.017,0.0,0.025,0.0,0.041,0.057,0.043,0.023,0.931,0.151,0.45,0.052,0.574,0.386,0
0.534,0.275,,0.667,0.0,0.065,0.002,0.068,0.004,0.184,0.179,0.228,0.142,0.741,0.387,0.262,0.228,0.413,0.214,0
0.221,0.442,,0.0,0.0,0.015,0.0,0.009,0.0,0.044,0.056,0.049,0.027,0.901,0.167,0.454,0.053,0.51,0.346,0
0.569,0.329,,0.0,0.0,0.034,0.001,0.045,0.0,0.173,0.173,0.214,0.131,0.774,0.366,0.262,0.214,0.421,0.225,0
0.004,0.362,,0.0,0.0,0.068,0.001,0.024,0.0,0.122,0.134,0.138,0.094,0.877,0.236,0.366,0.138,0.357,0.283,0
0.854,0.558,,0.0,0.0,0.019,0.0,0.016,0.0,0.037,0.046,0.043,0.021,0.886,0.172,0.461,0.046,0.564,0.332,0
0.407,0.462,,0.0,0.0,0.015,0.0,0.011,0.0,0.045,0.059,0.048,0.027,0.92,0.158,0.45,0.054,0.52,0.371,0
0.542,0.508,,0.0,0.0,0.023,0.0,0.026,0.0,0.045,0.057,0.052,0.026,0.901,0.178,0.436,0.054,0.558,0.33,0
0.3,0.471,,0.0,0.0,0.017,0.0,0.014,0.0,0.036,0.05,0.038,0.019,0.924,0.149,0.459,0.046,0.596,0.385,0
0.3,0.279,,0.0,0.0,0.076,0.002,0.045,0.004,0.171,0.175,0.207,0.13,0.804,0.342,0.269,0.207,0.402,0.241,0
0.482,0.388,,0.0,0.0,0.078,0.002,0.089,0.001,0.153,0.15,0.19,0.116,0.765,0.346,0.304,0.19,0.421,0.221,0
0.589,0.425,,0.0,0.0,0.017,0.0,0.017,0.0,0.039,0.052,0.044,0.021,0.91,0.166,0.446,0.047,0.579,0.353,0
0.115,0.188,,0.0,0.0,0.053,0.0,0.034,0.001,0.165,0.161,0.208,0.124,0.754,0.374,0.269,0.208,0.436,0.217,0
0.04,0.404,,0.0,0.0,0.046,0.001,0.031,0.001,0.123,0.139,0.14,0.09,0.901,0.241,0.334,0.14,0.389,0.292,0
0.087,0.183,,0.0,0.0,0.076,0.004,0.04,0.001,0.163,0.158,0.206,0.123,0.744,0.375,0.277,0.206,0.435,0.214,0
0.375,0.304,,0.0,0.0,0.051,0.001,0.036,0.002,0.166,0.172,0.199,0.126,0.819,0.327,0.279,0.199,0.399,0.243,0
0.407,0.471,,0.0,0.0,0.021,0.0,0.015,0.0,0.043,0.056,0.049,0.025,0.909,0.168,0.444,0.052,0.55,0.35,0
0.036,0.208,,0.333,0.0,0.076,0.003,0.07,0.005,0.132,0.136,0.161,0.098,0.819,0.299,0.324,0.161,0.42,0.244,0
0.395,0.496,,0.0,0.0,0.021,0.0,0.015,0.0,0.04,0.054,0.044,0.023,0.918,0.16,0.448,0.05,0.575,0.365,0
0.071,0.183,,0.0,0.0,0.049,0.003,0.029,0.001,0.147,0.15,0.177,0.111,0.81,0.311,0.315,0.177,0.405,0.237,0
0.632,0.521,,0.0,0.0,0.021,0.0,0.01,0.0,0.039,0.052,0.043,0.023,0.909,0.158,0.461,0.048,0.536,0.361,0
0.047,0.575,,0.0,0.0,0.03,0.001,0.022,0.001,0.038,0.03,0.058,0.026,0.763,0.235,0.484,0.058,0.588,0.174,0
0.383,0.517,,0.0,0.0,0.021,0.0,0.024,0.0,0.04,0.054,0.043,0.023,0.922,0.155,0.452,0.049,0.565,0.379,0
0.012,0.317,,0.333,0.0,0.095,0.003,0.061,0.003,0.121,0.133,0.139,0.09,0.879,0.248,0.345,0.14,0.392,0.29,0
0.372,0.371,,0.333,0.0,0.025,0.0,0.027,0.001,0.147,0.158,0.172,0.109,0.864,0.288,0.296,0.172,0.401,0.263,0
0.312,0.471,,0.0,0.0,0.019,0.0,0.01,0.0,0.036,0.049,0.04,0.019,0.912,0.16,0.454,0.045,0.608,0.364,0
0.055,0.467,,0.0,0.0,0.015,0.0,0.01,0.0,0.032,0.044,0.035,0.016,0.907,0.156,0.465,0.04,0.612,0.368,0
0.7,0.462,,0.0,0.0,0.019,0.0,0.017,0.0,0.041,0.053,0.046,0.023,0.909,0.165,0.45,0.049,0.55,0.353,0
0.099,0.233,,0.333,0.0,0.034,0.001,0.055,0.002,0.139,0.143,0.172,0.102,0.812,0.319,0.3,0.172,0.437,0.239,0
0.083,0.438,,0.0,0.0,0.013,0.0,0.007,0.0,0.039,0.049,0.046,0.022,0.892,0.175,0.45,0.049,0.575,0.326,0
0.933,0.517,,0.0,0.0,0.019,0.0,0.015,0.0,0.029,0.041,0.032,0.014,0.91,0.152,0.469,0.038,0.647,0.375,0
0.269,0.292,,0.0,0.0,0.063,0.002,0.041,0.001,0.138,0.148,0.163,0.102,0.858,0.285,0.307,0.163,0.41,0.264,0
0.372,0.192,,0.0,0.0,0.063,0.003,0.047,0.001,0.183,0.18,0.228,0.139,0.752,0.391,0.245,0.228,0.426,0.219,0
0.715,0.512,,0.0,0.0,0.021,0.0,0.016,0.0,0.041,0.056,0.044,0.023,0.924,0.156,0.448,0.052,0.578,0.376,0
0.083,0.438,,0.0,0.0,0.013,0.0,0.007,0.0,0.039,0.049,0.046,0.022,0.892,0.175,0.45,0.049,0.575,0.326,0
0.059,0.442,,0.0,0.0,0.01,0.0,0.011,0.0,0.041,0.05,0.049,0.023,0.884,0.181,0.448,0.049,0.554,0.313,0
0.051,0.204,,0.0,0.0,0.019,0.001,0.024,0.0,0.135,0.138,0.164,0.101,0.812,0.305,0.323,0.164,0.419,0.239,0
0.079,0.175,,0.0,0.0,0.03,0.001,0.026,0.0,0.15,0.152,0.182,0.115,0.8,0.319,0.311,0.182,0.404,0.232,0
0.087,0.321,,0.0,0.0,0.068,0.003,0.066,0.001,0.144,0.137,0.181,0.11,0.743,0.346,0.326,0.181,0.425,0.211,0
0.407,0.521,,0.0,0.0,0.017,0.0,0.015,0.0,0.048,0.061,0.053,0.029,0.91,0.169,0.44,0.057,0.526,0.349,0
0.099,0.233,,0.333,0.0,0.034,0.001,0.055,0.002,0.139,0.143,0.172,0.102,0.812,0.319,0.3,0.172,0.437,0.239,0
0.103,0.162,,0.0,0.0,0.036,0.0,0.022,0.0,0.161,0.158,0.199,0.122,0.765,0.353,0.292,0.199,0.419,0.219,0
0.893,0.438,,0.0,0.0,0.013,0.0,0.005,0.0,0.038,0.048,0.045,0.02,0.892,0.175,0.45,0.046,0.58,0.328,0
0.593,0.567,,0.0,0.0,0.015,0.0,0.016,0.0,0.042,0.041,0.061,0.023,0.815,0.233,0.435,0.063,0.652,0.258,0
0.099,0.342,,0.0,0.0,0.086,0.0,0.047,0.007,0.142,0.138,0.177,0.108,0.759,0.335,0.326,0.177,0.419,0.221,0
0.115,0.379,,0.0,0.0,0.042,0.0,0.03,0.001,0.141,0.148,0.166,0.108,0.838,0.282,0.332,0.166,0.381,0.25,0
0.071,0.567,,0.0,0.0,0.008,0.0,0.011,0.0,0.029,0.028,0.044,0.013,0.821,0.212,0.463,0.046,0.713,0.263,0
0.794,0.125,,0.0,0.0,0.032,0.001,0.025,0.001,0.858,0.816,0.926,0.824,0.272,0.664,0.292,0.926,0.199,0.125,1
0.324,0.071,,0.0,0.0,0.013,0.0,0.02,0.0,0.788,0.725,0.869,0.76,0.153,0.708,0.342,0.869,0.242,0.11,1
0.308,0.213,,0.0,0.0,0.019,0.0,0.02,0.0,0.768,0.734,0.842,0.721,0.354,0.669,0.199,0.842,0.208,0.145,1
0.822,0.0,,0.0,0.0,0.029,0.0,0.048,0.003,0.987,0.985,0.995,0.978,0.509,0.404,0.471,0.995,0.1,0.108,1
0.032,0.346,,0.0,0.0,0.021,0.001,0.022,0.0,0.789,0.78,0.845,0.737,0.517,0.588,0.165,0.845,0.177,0.173,1
0.375,0.008,,0.0,0.0,0.029,0.0,0.012,0.0,0.919,0.891,0.96,0.901,0.347,0.545,0.408,0.96,0.157,0.11,1
0.763,0.254,,0.0,0.0,0.034,0.0,0.026,0.001,0.651,0.578,0.776,0.589,0.118,0.884,0.095,0.776,0.323,0.137,1
0.186,0.292,,0.0,0.0,0.021,0.0,0.02,0.0,0.787,0.771,0.854,0.731,0.468,0.639,0.133,0.854,0.193,0.17,1
0.383,0.125,,0.0,0.0,0.059,0.001,0.025,0.001,0.956,0.953,0.976,0.937,0.507,0.452,0.395,0.976,0.112,0.13,1
0.66,0.008,,0.333,0.0,0.046,0.0,0.03,0.0,0.909,0.873,0.964,0.885,0.293,0.609,0.359,0.964,0.177,0.116,1
0.739,0.129,,0.0,0.0,0.027,0.001,0.037,0.001,0.759,0.698,0.837,0.736,0.166,0.681,0.372,0.837,0.242,0.106,1
0.372,0.25,,0.0,0.0,0.036,0.001,0.05,0.003,0.737,0.705,0.811,0.687,0.381,0.665,0.18,0.811,0.212,0.151,1
0.051,0.071,,0.0,0.0,0.019,0.0,0.027,0.0,0.77,0.714,0.869,0.719,0.2,0.787,0.167,0.869,0.253,0.135,1
0.455,0.1,,0.0,0.0,0.029,0.001,0.02,0.0,0.873,0.83,0.937,0.845,0.259,0.645,0.336,0.937,0.195,0.117,1
0.711,0.017,,0.0,0.0,0.029,0.0,0.032,0.001,0.978,0.977,0.991,0.964,0.511,0.426,0.433,0.991,0.105,0.12,1
0.285,0.033,,0.0,0.0,0.032,0.0,0.021,0.0,0.889,0.85,0.948,0.862,0.282,0.627,0.342,0.948,0.186,0.118,1
0.996,0.267,,0.0,0.0,0.023,0.0,0.02,0.0,0.617,0.525,0.768,0.546,0.0,1.0,0.027,0.768,0.379,0.136,1
0.245,0.008,,0.0,0.0,0.04,0.001,0.021,0.0,0.989,1.0,0.987,0.978,0.597,0.356,0.457,0.987,0.08,0.129,1
0.364,0.146,,0.0,0.0,0.072,0.002,0.04,0.001,0.879,0.846,0.934,0.85,0.328,0.607,0.326,0.934,0.177,0.124,1
0.996,0.088,,0.0,0.0,0.017,0.001,0.03,0.0,0.814,0.758,0.884,0.793,0.185,0.658,0.391,0.884,0.221,0.105,1
0.407,0.238,,0.0,0.0,0.034,0.001,0.02,0.001,0.737,0.694,0.828,0.683,0.297,0.739,0.146,0.828,0.239,0.147,1
0.233,0.171,,0.0,0.0,0.025,0.001,0.017,0.001,0.778,0.737,0.856,0.734,0.299,0.691,0.222,0.856,0.218,0.137,1
0.976,0.175,,0.0,0.0,0.025,0.0,0.019,0.001,0.94,0.935,0.966,0.914,0.504,0.481,0.351,0.966,0.121,0.139,1
0.466,0.308,,0.0,0.0,0.017,0.0,0.02,0.0,0.704,0.647,0.812,0.644,0.216,0.815,0.104,0.812,0.275,0.144,1
0.913,0.083,,0.0,0.0,0.019,0.0,0.017,0.0,0.801,0.743,0.879,0.775,0.175,0.691,0.347,0.879,0.231,0.111,1
0.083,0.192,,0.0,0.0,0.03,0.001,0.015,0.0,0.879,0.844,0.931,0.857,0.313,0.587,0.374,0.931,0.176,0.114,1
0.676,0.204,,0.0,0.0,0.029,0.0,0.024,0.0,0.862,0.831,0.917,0.832,0.347,0.598,0.323,0.917,0.176,0.126,1
0.577,0.167,,0.333,0.0,0.04,0.001,0.034,0.001,0.881,0.853,0.929,0.854,0.364,0.573,0.345,0.929,0.166,0.124,1
0.067,0.008,,0.0,0.0,0.03,0.0,0.025,0.0,0.978,0.98,0.988,0.963,0.535,0.413,0.429,0.988,0.099,0.126,1
0.731,0.146,,0.0,0.0,0.023,0.0,0.024,0.001,0.945,0.944,0.965,0.923,0.528,0.451,0.376,0.965,0.111,0.136,1
0.439,0.1,,0.0,0.0,0.038,0.001,0.032,0.001,0.889,0.857,0.945,0.86,0.325,0.608,0.328,0.945,0.176,0.123,1
0.909,0.008,,0.0,0.0,0.044,0.001,0.022,0.001,0.827,0.777,0.9,0.797,0.224,0.675,0.323,0.9,0.215,0.116,1
0.925,0.146,,0.0,0.0,0.04,0.001,0.03,0.0,0.799,0.736,0.881,0.772,0.142,0.712,0.347,0.881,0.241,0.109,1
0.7,0.133,,0.0,0.0,0.04,0.001,0.025,0.001,0.873,0.844,0.929,0.841,0.351,0.607,0.304,0.929,0.175,0.13,1
0.609,0.037,,0.0,0.0,0.021,0.0,0.014,0.0,0.779,0.718,0.859,0.751,0.166,0.699,0.343,0.859,0.24,0.111,1
0.684,0.275,,0.0,0.0,0.034,0.0,0.029,0.001,0.948,0.938,0.976,0.925,0.463,0.494,0.372,0.976,0.127,0.129,1
0.17,0.092,,0.0,0.0,0.04,0.001,0.024,0.001,0.878,0.836,0.94,0.85,0.269,0.636,0.34,0.94,0.191,0.117,1
0.372,0.15,,0.0,0.0,0.025,0.0,0.034,0.0,0.747,0.68,0.853,0.697,0.134,0.82,0.18,0.853,0.276,0.13,1
0.304,0.079,,0.0,0.0,0.023,0.001,0.021,0.001,0.788,0.724,0.869,0.761,0.147,0.708,0.347,0.869,0.242,0.109,1
0.549,0.096,,0.0,0.0,0.017,0.0,0.02,0.0,0.735,0.665,0.844,0.687,0.116,0.826,0.19,0.844,0.284,0.127,1
0.704,0.375,,0.0,0.0,0.015,0.0,0.014,0.0,0.941,0.922,0.976,0.92,0.407,0.522,0.383,0.976,0.141,0.12,1
