0,1,2,3,4,5,6,7,8,9,label
0.15,0.074,0.255,0.414,0.282,0.411,0.543,0.571,0.009,0.596,0
0.315,0.137,0.582,0.088,0.071,0.492,0.74,0.581,0.021,0.464,0
0.183,0.101,0.463,0.173,0.13,0.465,0.681,0.509,0.017,0.42,0
0.18,0.069,0.191,0.355,0.254,0.487,0.694,0.561,0.232,0.245,0
0.138,0.058,0.127,0.564,0.412,0.398,0.529,0.562,0.157,0.185,0
0.131,0.07,0.23,0.383,0.321,0.499,0.642,0.504,0.131,0.449,0
0.113,0.084,0.218,0.268,0.221,0.404,0.527,0.58,0.143,0.454,0
0.13,0.075,0.294,0.281,0.211,0.472,0.653,0.516,0.079,0.363,0
0.201,0.121,0.351,0.159,0.113,0.368,0.667,0.566,0.124,0.511,0
0.189,0.112,0.487,0.161,0.115,0.477,0.653,0.588,0.004,0.527,0
0.073,0.097,0.304,0.364,0.281,0.469,0.621,0.493,0.08,0.214,0
0.15,0.065,0.274,0.324,0.247,0.463,0.676,0.5,0.13,0.508,0
0.229,0.137,0.409,0.316,0.253,0.453,0.532,0.486,0.024,0.687,0
0.079,0.053,0.223,0.382,0.262,0.442,0.613,0.51,0.023,0.31,0
0.05,0.065,0.189,0.486,0.335,0.449,0.602,0.572,0.803,0.459,0
0.069,0.055,0.162,0.446,0.324,0.426,0.608,0.553,0.526,0.369,0
0.19,0.08,0.283,0.428,0.291,0.35,0.532,0.474,0.057,0.656,0
0.096,0.086,0.25,0.286,0.219,0.464,0.549,0.578,0.068,0.304,0
0.162,0.087,0.269,0.252,0.212,0.529,0.518,0.571,0.091,0.39,0
0.177,0.098,0.521,0.19,0.148,0.476,0.695,0.505,0.046,0.345,0
0.079,0.087,0.318,0.327,0.226,0.426,0.554,0.56,0.075,0.322,0
0.058,0.049,0.113,0.658,0.459,0.471,0.591,0.513,0.376,0.189,0
0.294,0.103,0.372,0.158,0.113,0.499,0.775,0.58,0.035,0.342,0
0.106,0.056,0.236,0.378,0.268,0.489,0.647,0.522,0.13,0.513,0
0.026,0.045,0.081,0.807,0.545,0.458,0.573,0.504,0.013,0.21,0
0.091,0.068,0.23,0.299,0.224,0.427,0.55,0.565,0.055,0.479,0
0.057,0.042,0.09,0.618,0.45,0.42,0.548,0.507,0.086,0.23,0
0.118,0.078,0.185,0.283,0.218,0.434,0.636,0.562,0.134,0.3,0
0.05,0.059,0.155,0.505,0.356,0.446,0.564,0.512,0.182,0.304,0
0.055,0.045,0.172,0.541,0.371,0.471,0.6,0.504,0.209,0.415,0
0.228,0.121,0.451,0.162,0.116,0.515,0.707,0.581,0.026,0.545,0
0.087,0.049,0.141,0.611,0.484,0.463,0.629,0.508,0.79,0.129,0
0.169,0.074,0.295,0.257,0.196,0.505,0.634,0.498,0.124,0.395,0
0.066,0.077,0.244,0.338,0.27,0.443,0.569,0.505,0.061,0.367,0
0.108,0.116,0.404,0.175,0.13,0.486,0.622,0.485,0.018,0.296,0
0.044,0.06,0.16,0.581,0.48,0.447,0.554,0.509,0.163,0.343,0
0.12,0.043,0.23,0.418,0.368,0.433,0.543,0.56,0.237,0.133,0
0.059,0.038,0.089,0.628,0.444,0.412,0.61,0.56,0.298,0.253,0
0.073,0.083,0.22,0.32,0.242,0.469,0.603,0.492,0.283,0.059,0
0.199,0.103,0.407,0.173,0.128,0.371,0.689,0.57,0.043,0.517,0
0.208,0.093,0.473,0.19,0.133,0.477,0.713,0.573,0.047,0.407,0
0.08,0.05,0.084,0.587,0.418,0.424,0.559,0.522,0.001,0.259,0
0.093,0.076,0.347,0.291,0.247,0.433,0.618,0.521,0.126,0.356,0
0.082,0.051,0.154,0.46,0.33,0.481,0.611,0.517,0.088,0.443,0
0.065,0.063,0.234,0.5,0.413,0.449,0.622,0.531,0.546,0.135,0
0.047,0.036,0.085,0.687,0.614,0.423,0.557,0.541,0.901,0.426,0
0.117,0.094,0.238,0.286,0.22,0.417,0.533,0.473,0.147,0.559,0
0.06,0.057,0.205,0.492,0.356,0.425,0.604,0.511,0.672,0.373,0
0.101,0.056,0.236,0.365,0.284,0.449,0.619,0.56,0.317,0.443,0
0.054,0.035,0.092,0.728,0.5,0.444,0.6,0.558,0.362,0.373,0
0.07,0.069,0.232,0.369,0.263,0.415,0.604,0.505,0.037,0.377,0
0.051,0.049,0.137,0.517,0.375,0.417,0.561,0.508,0.903,0.339,0
0.07,0.055,0.201,0.444,0.325,0.429,0.552,0.558,0.1,0.349,0
0.083,0.065,0.195,0.368,0.296,0.442,0.544,0.563,0.118,0.396,0
0.042,0.038,0.124,0.799,0.592,0.424,0.56,0.552,0.936,0.373,0
0.193,0.072,0.284,0.281,0.219,0.443,0.634,0.575,0.107,0.468,0
0.071,0.065,0.278,0.459,0.337,0.431,0.548,0.559,0.046,0.429,0
0.235,0.144,0.246,0.281,0.224,0.348,0.627,0.598,0.18,0.478,0
0.058,0.058,0.165,0.517,0.433,0.452,0.608,0.498,0.438,0.427,0
0.2,0.111,0.367,0.275,0.223,0.424,0.696,0.482,0.017,0.648,0
0.091,0.071,0.183,0.439,0.381,0.476,0.611,0.509,0.153,0.225,0
0.075,0.06,0.202,0.431,0.364,0.456,0.593,0.564,0.401,0.39,0
0.076,0.058,0.262,0.411,0.279,0.425,0.555,0.563,0.119,0.327,0
0.105,0.087,0.397,0.239,0.187,0.466,0.63,0.5,0.155,0.264,0
0.05,0.048,0.147,0.563,0.414,0.418,0.563,0.509,0.763,0.201,0
0.254,0.084,0.386,0.192,0.138,0.518,0.719,0.54,0.078,0.491,0
0.166,0.102,0.472,0.177,0.136,0.49,0.662,0.489,0.021,0.416,0
0.228,0.089,0.451,0.189,0.138,0.464,0.715,0.505,0.019,0.538,0
0.309,0.194,0.704,0.051,0.044,0.454,0.728,0.472,0.007,0.492,0
0.093,0.089,0.32,0.266,0.202,0.447,0.606,0.578,0.045,0.188,0
0.025,0.047,0.067,0.771,0.527,0.459,0.567,0.561,0.507,0.437,0
0.156,0.084,0.372,0.226,0.173,0.417,0.534,0.56,0.06,0.47,0
0.195,0.08,0.291,0.232,0.175,0.488,0.661,0.504,0.104,0.309,0
0.183,0.058,0.182,0.339,0.278,0.52,0.511,0.515,0.005,0.399,0
0.083,0.077,0.202,0.327,0.229,0.457,0.572,0.566,0.329,0.271,0
0.103,0.055,0.261,0.415,0.31,0.483,0.628,0.519,0.002,0.357,0
0.101,0.065,0.246,0.299,0.221,0.462,0.642,0.554,0.176,0.515,0
0.068,0.071,0.211,0.462,0.319,0.462,0.607,0.503,0.734,0.114,0
0.087,0.049,0.169,0.436,0.366,0.455,0.541,0.514,0.326,0.194,0
0.115,0.047,0.16,0.501,0.358,0.487,0.612,0.51,0.12,0.249,0
0.191,0.066,0.303,0.314,0.22,0.321,0.687,0.561,0.155,0.412,0
0.176,0.07,0.241,0.351,0.252,0.502,0.669,0.554,0.821,0.245,0
0.18,0.076,0.373,0.275,0.201,0.507,0.663,0.503,0.095,0.493,0
0.099,0.098,0.315,0.233,0.167,0.462,0.634,0.55,0.099,0.197,0
0.104,0.061,0.255,0.338,0.231,0.482,0.608,0.508,0.044,0.298,0
0.162,0.077,0.356,0.243,0.222,0.476,0.658,0.521,0.073,0.309,0
0.255,0.092,0.516,0.15,0.126,0.515,0.71,0.561,0.01,0.463,0
0.114,0.077,0.345,0.27,0.218,0.478,0.643,0.563,0.013,0.335,0
0.039,0.043,0.091,0.617,0.462,0.444,0.571,0.548,0.445,0.415,0
0.057,0.066,0.144,0.464,0.318,0.428,0.561,0.561,0.243,0.407,0
0.094,0.064,0.221,0.343,0.266,0.486,0.634,0.509,0.058,0.303,0
0.08,0.052,0.18,0.506,0.459,0.426,0.537,0.502,0.052,0.387,0
0.128,0.086,0.29,0.338,0.237,0.469,0.639,0.498,0.027,0.533,0
0.13,0.08,0.306,0.202,0.141,0.457,0.651,0.514,0.029,0.363,0
0.047,0.062,0.202,0.576,0.458,0.45,0.605,0.5,0.355,0.265,0
0.087,0.106,0.382,0.29,0.207,0.456,0.631,0.489,0.146,0.261,0
0.082,0.077,0.308,0.364,0.255,0.466,0.62,0.561,0.31,0.192,0
0.223,0.097,0.382,0.201,0.164,0.509,0.717,0.506,0.217,0.406,0
0.205,0.113,0.454,0.255,0.198,0.418,0.69,0.49,0.031,0.677,0
0.101,0.096,0.321,0.288,0.214,0.45,0.63,0.485,0.082,0.326,0
0.274,0.148,0.635,0.088,0.075,0.453,0.734,0.593,0.011,0.386,0
0.102,0.091,0.382,0.283,0.227,0.472,0.631,0.498,0.284,0.156,0
0.069,0.069,0.33,0.341,0.256,0.446,0.596,0.499,0.18,0.472,0
0.075,0.079,0.248,0.325,0.259,0.462,0.61,0.509,0.623,0.397,0
0.026,0.043,0.11,0.833,0.656,0.457,0.57,0.509,0.424,0.326,0
0.095,0.072,0.308,0.289,0.234,0.445,0.541,0.564,0.003,0.266,0
0.12,0.059,0.267,0.35,0.301,0.42,0.536,0.563,0.014,0.345,0
0.165,0.109,0.338,0.191,0.142,0.437,0.515,0.502,0.076,0.53,0
0.207,0.09,0.316,0.303,0.271,0.412,0.655,0.48,0.024,0.664,0
0.05,0.06,0.193,0.466,0.334,0.465,0.601,0.514,0.158,0.215,0
0.265,0.167,0.6,0.126,0.094,0.46,0.672,0.458,0.022,0.698,0
0.041,0.039,0.137,0.722,0.611,0.461,0.605,0.543,0.259,0.153,0
0.063,0.048,0.163,0.504,0.345,0.474,0.614,0.55,0.26,0.37,0
0.102,0.049,0.187,0.36,0.246,0.418,0.537,0.524,0.072,0.487,0
0.093,0.062,0.185,0.383,0.275,0.473,0.624,0.513,0.015,0.424,0
0.068,0.044,0.169,0.493,0.333,0.48,0.593,0.519,0.007,0.292,0
0.069,0.038,0.148,0.493,0.344,0.477,0.616,0.516,0.205,0.386,0
0.223,0.103,0.549,0.172,0.132,0.479,0.697,0.571,0.03,0.44,0
0.048,0.041,0.109,0.698,0.468,0.452,0.55,0.562,0.883,0.325,0
0.047,0.042,0.116,0.662,0.492,0.435,0.613,0.56,0.199,0.106,0
0.043,0.029,0.075,0.9,0.714,0.447,0.568,0.541,0.47,0.271,0
0.107,0.066,0.293,0.38,0.29,0.474,0.632,0.551,0.013,0.4,0
0.328,0.121,0.309,0.203,0.168,0.33,0.74,0.594,0.197,0.558,0
0.069,0.054,0.144,0.536,0.406,0.449,0.618,0.559,0.192,0.316,0
0.209,0.106,0.47,0.18,0.132,0.471,0.701,0.583,0.069,0.576,0
0.173,0.089,0.32,0.225,0.166,0.489,0.663,0.575,0.041,0.528,0
0.082,0.042,0.149,0.449,0.31,0.425,0.541,0.548,0.022,0.378,0
0.025,0.046,0.049,0.796,0.551,0.428,0.595,0.563,0.046,0.403,0
0.026,0.038,0.14,0.883,0.848,0.454,0.597,0.546,0.875,0.339,0
0.028,0.039,0.078,0.913,0.697,0.43,0.57,0.564,0.194,0.234,0
0.074,0.065,0.198,0.367,0.277,0.481,0.609,0.561,0.039,0.456,0
0.025,0.036,0.092,0.921,0.917,0.453,0.6,0.515,0.354,0.352,0
0.219,0.103,0.339,0.242,0.169,0.414,0.691,0.576,0.162,0.615,0
0.282,0.111,0.408,0.177,0.143,0.406,0.722,0.591,0.033,0.645,0
0.027,0.042,0.052,0.865,0.698,0.43,0.578,0.507,0.356,0.409,0
0.049,0.049,0.133,0.594,0.477,0.46,0.605,0.513,0.722,0.131,0
0.243,0.132,0.497,0.246,0.181,0.394,0.468,0.513,0.001,0.773,0
0.078,0.075,0.232,0.285,0.23,0.439,0.564,0.51,0.077,0.349,0
0.098,0.038,0.156,0.578,0.404,0.473,0.622,0.524,0.219,0.459,0
0.125,0.092,0.289,0.205,0.144,0.503,0.558,0.569,0.012,0.341,0
0.076,0.095,0.294,0.294,0.213,0.469,0.557,0.583,0.222,0.237,0
0.085,0.063,0.189,0.366,0.265,0.42,0.541,0.504,0.198,0.374,0
0.203,0.098,0.321,0.218,0.178,0.327,0.673,0.572,0.096,0.426,0
0.072,0.091,0.275,0.388,0.291,0.454,0.613,0.495,0.921,0.167,0
0.059,0.063,0.132,0.571,0.475,0.468,0.609,0.505,0.761,0.319,0
0.277,0.085,0.475,0.128,0.093,0.483,0.728,0.511,0.003,0.478,0
0.25,0.125,0.598,0.13,0.097,0.361,0.703,0.493,0.007,0.513,0
0.189,0.105,0.304,0.291,0.214,0.464,0.638,0.485,0.06,0.516,0
0.135,0.038,0.23,0.647,0.612,0.397,0.515,0.559,0.051,0.569,0
0.193,0.127,0.49,0.138,0.118,0.378,0.636,0.483,0.009,0.552,0
0.047,0.029,0.047,0.827,0.631,0.445,0.568,0.521,0.095,0.267,0
0.026,0.044,0.041,0.834,0.596,0.429,0.592,0.504,0.628,0.366,0
0.125,0.095,0.377,0.204,0.169,0.44,0.531,0.502,0.064,0.428,0
0.105,0.058,0.262,0.429,0.381,0.46,0.643,0.508,0.161,0.433,0
0.253,0.137,0.532,0.201,0.143,0.409,0.633,0.585,0.046,0.736,0
0.084,0.034,0.119,0.549,0.378,0.408,0.542,0.507,0.396,0.086,0
0.088,0.061,0.215,0.43,0.374,0.474,0.618,0.554,0.085,0.342,0
0.114,0.052,0.243,0.323,0.247,0.489,0.565,0.556,0.079,0.275,0
0.071,0.027,0.123,0.663,0.445,0.476,0.613,0.541,0.095,0.284,0
0.065,0.049,0.223,0.553,0.487,0.45,0.548,0.508,0.097,0.434,0
0.073,0.064,0.174,0.447,0.303,0.433,0.62,0.569,0.095,0.437,0
0.057,0.058,0.161,0.459,0.33,0.428,0.598,0.565,0.533,0.257,0
0.069,0.083,0.36,0.364,0.252,0.454,0.621,0.561,0.011,0.138,0
0.039,0.044,0.106,0.625,0.443,0.445,0.57,0.545,0.602,0.449,0
0.061,0.056,0.181,0.483,0.341,0.444,0.62,0.545,0.232,0.343,0
0.056,0.068,0.177,0.404,0.296,0.434,0.599,0.493,0.875,0.281,0
0.282,0.148,0.6,0.144,0.104,0.433,0.705,0.476,0.014,0.705,0
0.095,0.062,0.209,0.49,0.443,0.456,0.616,0.498,0.023,0.362,0
0.039,0.044,0.093,0.629,0.456,0.444,0.573,0.546,0.627,0.286,0
0.041,0.029,0.072,0.865,0.791,0.443,0.586,0.544,0.377,0.507,0
0.262,0.129,0.544,0.186,0.136,0.392,0.669,0.588,0.029,0.67,0
0.231,0.124,0.479,0.099,0.08,0.531,0.682,0.563,0.067,0.442,0
0.165,0.045,0.232,0.421,0.356,0.359,0.654,0.52,0.059,0.512,0
0.109,0.06,0.223,0.317,0.228,0.396,0.549,0.509,0.001,0.424,0
0.139,0.128,0.297,0.215,0.156,0.413,0.516,0.584,0.768,0.189,0
0.049,0.058,0.131,0.492,0.388,0.444,0.571,0.523,0.414,0.463,0
0.044,0.04,0.12,0.592,0.428,0.419,0.568,0.529,0.144,0.269,0
0.079,0.066,0.225,0.354,0.306,0.453,0.559,0.547,0.003,0.5,0
0.052,0.0,0.053,0.86,0.71,0.441,0.599,0.534,0.0,0.237,0
0.124,0.081,0.34,0.21,0.152,0.452,0.539,0.519,0.039,0.438,0
0.091,0.07,0.245,0.428,0.346,0.455,0.536,0.558,0.049,0.384,0
0.255,0.104,0.444,0.251,0.223,0.4,0.659,0.584,0.006,0.596,0
0.067,0.053,0.139,0.463,0.314,0.412,0.55,0.506,0.003,0.529,0
0.135,0.061,0.258,0.338,0.306,0.478,0.653,0.52,0.092,0.286,0
0.044,0.048,0.131,0.611,0.487,0.444,0.564,0.558,0.392,0.332,0
0.058,0.044,0.167,0.575,0.409,0.451,0.594,0.547,0.242,0.284,0
0.268,0.118,0.517,0.228,0.189,0.423,0.708,0.571,0.001,0.687,0
0.136,0.051,0.265,0.332,0.229,0.419,0.634,0.518,0.057,0.47,0
0.045,0.045,0.125,0.666,0.45,0.433,0.55,0.557,0.27,0.448,0
0.273,0.107,0.462,0.263,0.225,0.424,0.653,0.487,0.033,0.625,0
0.045,0.029,0.053,0.843,0.665,0.445,0.569,0.545,0.829,0.361,0
0.119,0.055,0.272,0.297,0.207,0.396,0.626,0.527,0.005,0.396,0
0.064,0.063,0.185,0.618,0.466,0.427,0.534,0.496,0.54,0.459,0
0.205,0.107,0.499,0.216,0.151,0.47,0.686,0.516,0.058,0.571,0
0.082,0.077,0.218,0.351,0.305,0.461,0.621,0.583,0.207,0.154,0
0.044,0.069,0.122,0.562,0.454,0.465,0.575,0.516,0.093,0.361,0
0.027,0.035,0.141,0.951,0.86,0.433,0.564,0.561,0.522,0.194,0
0.049,0.063,0.143,0.515,0.37,0.42,0.557,0.51,0.066,0.32,0
0.062,0.029,0.129,0.746,0.548,0.431,0.563,0.523,0.229,0.257,0
0.28,0.146,0.442,0.101,0.083,0.546,0.683,0.477,0.1,0.423,0
0.042,0.066,0.146,0.572,0.431,0.458,0.606,0.561,0.26,0.397,0
0.057,0.037,0.098,0.692,0.595,0.464,0.617,0.563,0.341,0.251,0
0.093,0.072,0.31,0.352,0.241,0.449,0.61,0.565,0.091,0.433,0
0.2,0.079,0.44,0.211,0.151,0.438,0.668,0.507,0.092,0.47,0
0.077,0.063,0.183,0.349,0.251,0.451,0.566,0.519,0.264,0.238,0
0.275,0.181,0.656,0.08,0.065,0.537,0.727,0.457,0.036,0.532,0
0.204,0.081,0.241,0.399,0.269,0.413,0.554,0.492,0.069,0.623,0
0.134,0.087,0.405,0.204,0.163,0.476,0.614,0.57,0.007,0.429,0
0.232,0.215,0.452,0.15,0.107,0.474,0.706,0.684,0.25,0.559,0
0.069,0.051,0.185,0.43,0.292,0.43,0.554,0.545,0.234,0.198,0
0.047,0.07,0.123,0.527,0.372,0.455,0.614,0.507,0.331,0.357,0
0.047,0.06,0.207,0.526,0.391,0.465,0.61,0.546,0.224,0.319,0
0.085,0.058,0.274,0.429,0.327,0.477,0.61,0.551,0.079,0.437,0
0.074,0.076,0.201,0.379,0.264,0.456,0.623,0.505,0.234,0.319,0
0.112,0.049,0.223,0.378,0.268,0.409,0.529,0.556,0.057,0.35,0
0.07,0.032,0.094,0.67,0.47,0.457,0.613,0.523,0.216,0.152,0
0.067,0.045,0.163,0.487,0.399,0.411,0.557,0.552,0.335,0.198,0
0.2,0.074,0.347,0.206,0.152,0.336,0.663,0.565,0.092,0.463,0
0.053,0.039,0.077,0.643,0.479,0.44,0.609,0.509,0.069,0.312,0
0.025,0.046,0.061,0.786,0.522,0.458,0.584,0.563,0.33,0.347,0
0.128,0.054,0.306,0.403,0.376,0.484,0.636,0.507,0.117,0.422,0
0.059,0.039,0.082,0.66,0.471,0.467,0.614,0.506,0.006,0.325,0
0.148,0.054,0.259,0.454,0.442,0.483,0.666,0.563,0.112,0.478,0
0.173,0.083,0.335,0.227,0.161,0.462,0.687,0.498,0.105,0.462,0
0.088,0.053,0.187,0.51,0.381,0.416,0.554,0.508,0.175,0.152,0
0.062,0.056,0.153,0.429,0.343,0.448,0.612,0.549,0.072,0.323,0
0.094,0.049,0.216,0.437,0.302,0.47,0.552,0.508,0.065,0.391,0
0.162,0.078,0.289,0.347,0.24,0.476,0.686,0.582,0.007,0.227,0
0.05,0.028,0.038,0.759,0.523,0.443,0.573,0.55,0.595,0.086,0
0.251,0.118,0.38,0.315,0.267,0.49,0.523,0.478,0.017,0.824,0
0.251,0.085,0.205,0.444,0.321,0.345,0.686,0.555,0.032,0.56,0
0.406,0.197,0.601,0.076,0.06,0.27,0.714,0.615,0.066,0.513,0
0.106,0.071,0.122,0.55,0.456,0.479,0.64,0.578,0.122,0.487,0
0.112,0.046,0.174,0.44,0.314,0.473,0.618,0.508,0.079,0.456,0
0.059,0.0,0.032,0.814,0.546,0.446,0.559,0.534,0.858,0.159,0
0.044,0.04,0.104,0.687,0.487,0.465,0.601,0.52,0.129,0.422,0
0.103,0.058,0.233,0.389,0.274,0.403,0.546,0.553,0.044,0.409,0
0.089,0.049,0.185,0.419,0.347,0.458,0.622,0.522,0.31,0.365,0
0.129,0.058,0.236,0.298,0.236,0.424,0.521,0.511,0.023,0.352,0
0.058,0.063,0.139,0.461,0.353,0.454,0.604,0.561,0.367,0.087,0
0.066,0.055,0.211,0.467,0.43,0.459,0.597,0.554,0.053,0.188,0
0.056,0.049,0.202,0.534,0.375,0.459,0.605,0.512,0.131,0.278,0
0.076,0.067,0.232,0.42,0.359,0.452,0.618,0.558,0.225,0.175,0
0.201,0.093,0.292,0.543,0.443,0.382,0.455,0.579,0.01,0.64,0
0.222,0.103,0.345,0.187,0.139,0.285,0.708,0.579,0.015,0.52,0
0.227,0.109,0.348,0.298,0.209,0.427,0.529,0.5,0.057,0.653,0
0.247,0.089,0.383,0.234,0.173,0.528,0.732,0.518,0.017,0.49,0
0.08,0.086,0.2,0.309,0.241,0.437,0.617,0.585,0.413,0.256,0
0.101,0.044,0.202,0.408,0.289,0.469,0.636,0.528,0.098,0.366,0
0.048,0.06,0.125,0.527,0.369,0.455,0.614,0.562,0.229,0.193,0
0.051,0.033,0.122,0.755,0.613,0.465,0.606,0.531,0.104,0.363,0
0.025,0.046,0.019,0.791,0.547,0.428,0.595,0.562,0.065,0.344,0
0.239,0.114,0.469,0.126,0.092,0.458,0.705,0.479,0.157,0.411,0
0.099,0.069,0.233,0.367,0.267,0.48,0.636,0.555,0.049,0.294,0
0.068,0.043,0.159,0.448,0.306,0.434,0.563,0.545,0.125,0.319,0
0.144,0.1,0.316,0.194,0.151,0.469,0.648,0.565,0.021,0.477,0
0.118,0.047,0.171,0.421,0.292,0.381,0.61,0.518,0.108,0.603,0
0.059,0.052,0.114,0.555,0.458,0.42,0.556,0.557,0.051,0.214,0
0.057,0.066,0.197,0.428,0.33,0.437,0.56,0.498,0.18,0.169,0
0.07,0.049,0.112,0.495,0.343,0.464,0.606,0.555,0.175,0.342,0
0.034,0.045,0.117,0.715,0.628,0.445,0.587,0.556,0.864,0.3,0
0.048,0.028,0.055,0.839,0.567,0.447,0.562,0.52,0.199,0.276,0
0.178,0.121,0.422,0.192,0.153,0.488,0.687,0.572,0.071,0.634,0
0.043,0.066,0.175,0.611,0.431,0.465,0.596,0.497,0.13,0.324,0
0.043,0.039,0.108,0.677,0.561,0.463,0.604,0.541,0.105,0.36,0
0.048,0.058,0.178,0.632,0.515,0.459,0.613,0.496,0.064,0.297,0
0.076,0.033,0.136,0.586,0.409,0.48,0.599,0.549,0.139,0.335,0
0.108,0.07,0.17,0.381,0.26,0.47,0.624,0.57,0.161,0.228,0
0.046,0.029,0.043,0.82,0.635,0.444,0.57,0.521,0.325,0.476,0
0.147,0.089,0.371,0.286,0.225,0.461,0.672,0.557,0.049,0.277,0
0.16,0.101,0.383,0.206,0.145,0.486,0.687,0.494,0.221,0.478,0
0.068,0.052,0.133,0.479,0.406,0.462,0.555,0.538,0.419,0.359,0
0.068,0.075,0.173,0.473,0.364,0.425,0.56,0.575,0.493,0.4,0
0.036,0.028,0.106,0.954,0.909,0.44,0.568,0.518,0.691,0.41,0
0.318,0.186,0.698,0.075,0.06,0.38,0.72,0.626,0.012,0.554,0
0.139,0.081,0.309,0.236,0.169,0.433,0.493,0.511,0.527,0.399,0
0.194,0.138,0.21,0.446,0.351,0.396,0.619,0.616,0.606,0.352,0
0.158,0.1,0.402,0.181,0.129,0.48,0.64,0.489,0.026,0.472,0
0.07,0.049,0.241,0.43,0.316,0.43,0.616,0.548,0.04,0.514,0
0.098,0.065,0.191,0.485,0.435,0.47,0.647,0.526,0.307,0.383,0
0.194,0.089,0.281,0.291,0.229,0.512,0.655,0.566,0.071,0.582,0
0.046,0.073,0.17,0.382,0.258,0.459,0.602,0.557,0.112,0.153,0
0.054,0.041,0.069,0.626,0.462,0.421,0.549,0.562,0.16,0.347,0
0.236,0.157,0.505,0.147,0.107,0.504,0.693,0.664,0.019,0.562,0
0.063,0.043,0.188,0.577,0.401,0.464,0.551,0.515,0.069,0.363,0
0.094,0.108,0.38,0.236,0.195,0.466,0.63,0.588,0.119,0.169,0
0.099,0.071,0.263,0.345,0.271,0.433,0.547,0.493,0.121,0.401,0
0.163,0.117,0.294,0.424,0.302,0.426,0.498,0.452,0.113,0.615,0
0.059,0.0,0.066,0.797,0.555,0.443,0.582,0.506,0.902,0.339,0
0.069,0.042,0.164,0.535,0.403,0.451,0.609,0.553,0.018,0.292,0
0.073,0.073,0.258,0.424,0.308,0.467,0.618,0.58,0.083,0.293,0
0.228,0.05,0.237,0.376,0.328,0.477,0.72,0.554,0.105,0.445,0
0.226,0.107,0.506,0.182,0.139,0.392,0.707,0.479,0.031,0.581,0
0.095,0.074,0.295,0.302,0.249,0.459,0.605,0.511,0.305,0.311,0
0.027,0.041,0.075,0.886,0.639,0.457,0.59,0.564,0.848,0.381,0
0.093,0.056,0.232,0.38,0.267,0.473,0.638,0.559,0.117,0.207,0
0.096,0.069,0.251,0.317,0.243,0.429,0.615,0.498,0.022,0.208,0
0.068,0.054,0.174,0.472,0.409,0.461,0.563,0.555,0.195,0.348,0
0.059,0.0,0.076,0.853,0.621,0.443,0.582,0.576,0.531,0.31,0
0.091,0.048,0.181,0.422,0.297,0.394,0.615,0.516,0.074,0.265,0
0.382,0.142,0.486,0.138,0.1,0.352,0.738,0.487,0.078,0.459,0
0.082,0.072,0.254,0.408,0.321,0.443,0.609,0.563,0.1,0.425,0
0.088,0.092,0.183,0.297,0.209,0.448,0.62,0.565,0.007,0.462,0
0.132,0.081,0.429,0.276,0.209,0.462,0.648,0.511,0.005,0.434,0
0.081,0.062,0.185,0.378,0.274,0.484,0.61,0.511,0.097,0.238,0
0.156,0.072,0.358,0.293,0.24,0.37,0.663,0.571,0.04,0.576,0
0.1,0.063,0.306,0.352,0.257,0.43,0.57,0.514,0.078,0.342,0
0.171,0.083,0.372,0.213,0.17,0.442,0.696,0.497,0.201,0.217,0
0.027,0.043,0.056,0.849,0.672,0.457,0.573,0.56,0.903,0.274,0
0.095,0.046,0.216,0.424,0.291,0.495,0.551,0.553,0.056,0.427,0
0.139,0.071,0.266,0.413,0.315,0.481,0.661,0.555,0.434,0.538,0
0.072,0.062,0.142,0.469,0.368,0.426,0.558,0.512,0.19,0.499,0
0.082,0.063,0.206,0.405,0.316,0.472,0.626,0.561,0.111,0.331,0
0.053,0.038,0.163,0.641,0.48,0.446,0.555,0.509,0.179,0.375,0
0.056,0.05,0.1,0.643,0.464,0.46,0.6,0.557,0.384,0.358,0
0.111,0.064,0.229,0.355,0.244,0.419,0.535,0.504,0.001,0.466,0
0.049,0.074,0.147,0.575,0.395,0.437,0.612,0.481,0.717,0.288,0
0.163,0.095,0.264,0.457,0.33,0.417,0.614,0.603,0.044,0.675,0
0.072,0.069,0.238,0.412,0.294,0.475,0.616,0.554,0.421,0.406,0
0.063,0.0,0.065,0.827,0.692,0.467,0.614,0.534,0.68,0.477,0
0.201,0.077,0.346,0.218,0.163,0.366,0.635,0.503,0.093,0.558,0
0.067,0.081,0.288,0.375,0.285,0.442,0.555,0.488,0.024,0.453,0
0.057,0.058,0.194,0.453,0.312,0.434,0.587,0.515,0.457,0.427,0
0.026,0.042,0.057,0.843,0.721,0.456,0.574,0.515,0.365,0.506,0
0.049,0.07,0.12,0.552,0.436,0.457,0.618,0.5,0.503,0.492,0
0.025,0.046,0.064,0.793,0.531,0.429,0.59,0.564,0.353,0.347,0
0.08,0.06,0.192,0.427,0.305,0.447,0.607,0.55,0.625,0.047,0
0.2,0.072,0.256,0.371,0.3,0.411,0.672,0.563,0.052,0.595,0
0.038,0.058,0.108,0.735,0.631,0.442,0.559,0.571,0.567,0.456,0
0.099,0.032,0.189,0.543,0.383,0.433,0.626,0.562,0.016,0.34,0
0.235,0.138,0.423,0.265,0.256,0.45,0.678,0.466,0.039,0.68,0
0.133,0.08,0.316,0.229,0.176,0.447,0.64,0.492,0.145,0.39,0
