0,1,2,3,4,5,6,7,label
0.0,0.696,0.748,0.146,0.39,0.306,0.319,0.337,2
0.0,0.689,0.706,0.106,0.334,0.275,0.278,0.278,2
0.5,0.682,0.681,0.106,0.351,0.31,0.313,0.278,2
0.0,0.635,0.647,0.106,0.303,0.233,0.225,0.238,2
0.5,0.716,0.739,0.15,0.438,0.354,0.324,0.387,2
0.5,0.736,0.697,0.124,0.365,0.242,0.294,0.357,2
0.5,0.75,0.748,0.15,0.464,0.376,0.351,0.397,2
0.0,0.75,0.773,0.146,0.478,0.328,0.459,0.447,2
0.5,0.75,0.748,0.137,0.355,0.246,0.261,0.357,2
0.0,0.635,0.597,0.124,0.221,0.149,0.21,0.233,2
0.5,0.804,0.815,0.146,0.531,0.348,0.471,0.502,2
1.0,0.561,0.546,0.106,0.187,0.145,0.182,0.153,2
0.5,0.561,0.563,0.119,0.204,0.165,0.161,0.198,2
1.0,0.291,0.286,0.062,0.035,0.024,0.03,0.033,0
1.0,0.25,0.244,0.062,0.032,0.024,0.026,0.028,0
0.0,0.682,0.664,0.155,0.378,0.285,0.267,0.317,2
0.5,0.723,0.723,0.146,0.386,0.264,0.32,0.327,2
0.0,0.709,0.748,0.142,0.359,0.268,0.228,0.327,2
0.5,0.655,0.672,0.111,0.333,0.231,0.169,0.372,2
0.5,0.676,0.664,0.15,0.37,0.253,0.224,0.382,2
0.5,0.669,0.664,0.155,0.338,0.255,0.219,0.292,2
0.0,0.709,0.697,0.137,0.366,0.294,0.257,0.322,2
0.0,0.662,0.672,0.15,0.32,0.229,0.205,0.317,2
0.0,0.635,0.613,0.124,0.265,0.166,0.171,0.253,2
1.0,0.493,0.487,0.088,0.129,0.081,0.118,0.118,2
0.0,0.574,0.597,0.133,0.234,0.189,0.18,0.218,2
1.0,0.385,0.37,0.084,0.076,0.056,0.057,0.088,0
1.0,0.419,0.42,0.084,0.089,0.061,0.072,0.088,2
0.0,0.426,0.412,0.08,0.107,0.095,0.084,0.083,1
0.0,0.574,0.605,0.146,0.243,0.167,0.181,0.248,2
1.0,0.385,0.37,0.097,0.082,0.063,0.068,0.083,1
1.0,0.351,0.345,0.088,0.067,0.052,0.076,0.068,0
0.5,0.581,0.622,0.124,0.3,0.184,0.213,0.283,2
1.0,0.432,0.403,0.088,0.095,0.089,0.042,0.083,1
0.5,0.453,0.454,0.093,0.128,0.106,0.101,0.118,1
0.5,0.655,0.672,0.168,0.252,0.19,0.169,0.273,1
0.0,0.662,0.639,0.164,0.347,0.221,0.178,0.387,2
0.0,0.662,0.672,0.164,0.327,0.237,0.207,0.372,2
0.0,0.716,0.748,0.155,0.388,0.32,0.305,0.372,2
0.5,0.662,0.672,0.133,0.29,0.245,0.209,0.258,2
0.0,0.878,0.857,0.19,0.669,0.468,0.621,0.576,2
0.5,0.811,0.807,0.142,0.499,0.397,0.417,0.417,2
0.5,0.797,0.84,0.173,0.509,0.39,0.465,0.357,2
0.5,0.662,0.731,0.137,0.327,0.272,0.288,0.253,2
0.5,0.77,0.832,0.155,0.457,0.383,0.4,0.327,2
0.0,0.676,0.697,0.124,0.296,0.234,0.228,0.238,2
0.5,0.764,0.815,0.155,0.432,0.342,0.34,0.387,2
1.0,0.385,0.378,0.093,0.07,0.046,0.059,0.078,1
1.0,0.459,0.429,0.097,0.104,0.082,0.074,0.098,1
0.5,0.608,0.597,0.119,0.25,0.196,0.2,0.233,2
0.0,0.412,0.387,0.088,0.094,0.077,0.08,0.073,2
0.5,0.689,0.689,0.15,0.35,0.259,0.294,0.263,2
1.0,0.223,0.218,0.062,0.025,0.017,0.023,0.023,0
1.0,0.196,0.185,0.049,0.019,0.014,0.015,0.018,0
1.0,0.243,0.235,0.062,0.025,0.016,0.026,0.023,0
1.0,0.135,0.118,0.044,0.008,0.005,0.004,0.006,0
0.5,0.804,0.832,0.168,0.492,0.364,0.399,0.397,2
0.0,0.784,0.798,0.173,0.491,0.381,0.359,0.407,2
0.5,0.818,0.832,0.186,0.617,0.401,0.401,0.621,2
0.0,0.811,0.84,0.177,0.509,0.366,0.35,0.462,2
0.5,0.615,0.647,0.119,0.277,0.21,0.225,0.216,1
0.5,0.595,0.588,0.106,0.228,0.194,0.184,0.175,1
1.0,0.48,0.479,0.106,0.126,0.101,0.084,0.103,1
0.5,0.601,0.588,0.106,0.221,0.177,0.186,0.179,2
0.5,0.635,0.605,0.142,0.273,0.182,0.191,0.274,1
0.0,0.615,0.605,0.155,0.261,0.175,0.183,0.262,2
0.5,0.527,0.496,0.102,0.148,0.105,0.119,0.133,1
0.0,0.797,0.815,0.155,0.476,0.333,0.334,0.412,2
0.0,0.892,0.899,0.199,0.621,0.428,0.448,0.576,2
0.0,0.791,0.824,0.164,0.467,0.356,0.346,0.452,2
0.5,0.845,0.891,0.164,0.639,0.474,0.423,0.472,2
0.0,0.676,0.58,0.137,0.33,0.242,0.321,0.297,2
0.0,0.669,0.689,0.111,0.3,0.254,0.232,0.238,2
0.5,0.682,0.681,0.133,0.352,0.288,0.278,0.258,2
0.0,0.75,0.714,0.128,0.358,0.284,0.311,0.302,2
0.5,0.689,0.689,0.124,0.321,0.256,0.212,0.312,2
0.0,0.642,0.664,0.115,0.325,0.254,0.313,0.287,2
0.5,0.743,0.773,0.133,0.439,0.351,0.403,0.357,2
0.0,0.628,0.613,0.119,0.285,0.234,0.236,0.233,2
0.5,0.669,0.672,0.146,0.375,0.295,0.288,0.283,2
0.0,0.696,0.672,0.128,0.379,0.319,0.25,0.283,2
0.0,0.682,0.681,0.115,0.325,0.239,0.238,0.287,2
0.5,0.784,0.765,0.137,0.456,0.359,0.375,0.407,2
0.0,0.784,0.798,0.155,0.447,0.326,0.346,0.412,2
0.0,0.743,0.748,0.173,0.484,0.394,0.287,0.367,2
0.5,0.743,0.748,0.133,0.337,0.231,0.294,0.302,2
0.5,0.764,0.782,0.155,0.441,0.285,0.341,0.477,2
0.5,0.716,0.723,0.146,0.357,0.292,0.275,0.297,2
0.5,0.73,0.79,0.137,0.367,0.286,0.304,0.342,2
0.0,0.649,0.664,0.155,0.309,0.22,0.265,0.302,1
0.5,0.682,0.647,0.159,0.302,0.246,0.215,0.243,2
0.5,0.736,0.782,0.199,0.418,0.254,0.355,0.392,2
0.5,0.736,0.697,0.199,0.394,0.254,0.282,0.357,2
0.5,0.709,0.756,0.168,0.399,0.294,0.336,0.357,2
0.5,0.743,0.723,0.168,0.415,0.294,0.303,0.417,2
0.0,0.709,0.697,0.155,0.391,0.326,0.325,0.312,2
0.0,0.655,0.681,0.208,0.297,0.223,0.206,0.302,2
0.0,0.689,0.672,0.199,0.373,0.256,0.29,0.362,2
0.0,0.655,0.639,0.159,0.314,0.241,0.268,0.248,2
1.0,0.655,0.655,0.137,0.309,0.201,0.275,0.273,2
1.0,0.818,0.798,0.164,0.392,0.295,0.322,0.337,1
0.5,0.514,0.496,0.124,0.183,0.148,0.166,0.133,1
0.5,0.561,0.546,0.128,0.237,0.167,0.238,0.208,1
0.0,0.318,0.277,0.075,0.051,0.04,0.047,0.043,0
0.5,0.27,0.235,0.062,0.028,0.02,0.028,0.023,0
0.0,0.264,0.235,0.071,0.035,0.025,0.025,0.028,0
0.0,0.439,0.395,0.102,0.098,0.074,0.075,0.073,1
0.0,0.277,0.244,0.071,0.032,0.022,0.028,0.028,0
0.0,0.338,0.294,0.08,0.051,0.04,0.044,0.043,0
0.5,0.365,0.328,0.08,0.071,0.052,0.077,0.053,0
0.0,0.182,0.16,0.044,0.013,0.01,0.011,0.008,0
0.5,0.385,0.361,0.08,0.066,0.056,0.05,0.053,0
1.0,0.392,0.345,0.102,0.077,0.062,0.058,0.068,1
0.0,0.169,0.143,0.049,0.012,0.009,0.01,0.008,0
0.0,0.216,0.176,0.053,0.019,0.017,0.012,0.013,0
0.0,0.135,0.118,0.035,0.008,0.006,0.007,0.003,0
0.0,0.108,0.092,0.035,0.005,0.004,0.003,0.003,0
0.5,0.669,0.655,0.137,0.259,0.189,0.209,0.233,2
0.5,0.669,0.664,0.142,0.343,0.266,0.335,0.258,2
0.0,0.419,0.412,0.084,0.084,0.059,0.077,0.083,1
1.0,0.615,0.613,0.164,0.266,0.2,0.205,0.203,2
0.5,0.52,0.504,0.115,0.162,0.128,0.138,0.128,2
1.0,0.534,0.529,0.106,0.166,0.123,0.138,0.153,2
0.5,0.486,0.471,0.097,0.134,0.113,0.113,0.108,1
1.0,0.534,0.529,0.124,0.176,0.14,0.161,0.143,1
1.0,0.527,0.546,0.115,0.16,0.127,0.105,0.153,2
1.0,0.601,0.588,0.124,0.204,0.134,0.19,0.177,2
0.0,0.291,0.294,0.066,0.041,0.028,0.033,0.038,0
0.0,0.27,0.252,0.062,0.033,0.022,0.026,0.031,0
0.5,0.405,0.395,0.102,0.095,0.062,0.086,0.087,1
0.5,0.574,0.538,0.124,0.213,0.162,0.186,0.177,2
0.5,0.493,0.504,0.102,0.146,0.106,0.121,0.129,2
0.0,0.466,0.454,0.102,0.101,0.067,0.074,0.112,2
0.0,0.5,0.496,0.102,0.127,0.105,0.091,0.115,0
0.5,0.412,0.395,0.093,0.09,0.066,0.066,0.083,1
0.0,0.331,0.319,0.066,0.054,0.039,0.049,0.047,2
0.0,0.243,0.235,0.058,0.028,0.021,0.023,0.025,0
0.0,0.176,0.168,0.04,0.014,0.011,0.007,0.014,0
0.5,0.662,0.664,0.142,0.281,0.242,0.204,0.228,2
1.0,0.649,0.622,0.159,0.309,0.248,0.263,0.253,2
1.0,0.777,0.773,0.142,0.411,0.332,0.267,0.327,2
1.0,0.73,0.731,0.137,0.349,0.278,0.256,0.342,2
1.0,0.655,0.647,0.146,0.283,0.225,0.228,0.248,2
1.0,0.547,0.529,0.106,0.181,0.139,0.172,0.153,2
1.0,0.554,0.563,0.111,0.209,0.192,0.185,0.118,1
1.0,0.574,0.555,0.133,0.221,0.175,0.219,0.158,1
1.0,0.608,0.588,0.133,0.281,0.206,0.269,0.253,2
0.5,0.791,0.748,0.146,0.421,0.308,0.392,0.367,2
0.5,0.791,0.798,0.15,0.469,0.348,0.345,0.437,2
1.0,0.601,0.58,0.128,0.233,0.179,0.138,0.218,2
0.5,0.493,0.479,0.093,0.128,0.099,0.105,0.116,0
1.0,0.595,0.58,0.106,0.233,0.181,0.235,0.168,2
0.5,0.541,0.496,0.102,0.159,0.115,0.12,0.153,2
0.5,0.635,0.605,0.133,0.259,0.187,0.214,0.216,2
0.5,0.534,0.504,0.115,0.193,0.134,0.165,0.183,2
0.0,0.372,0.336,0.058,0.063,0.047,0.05,0.058,1
1.0,0.554,0.504,0.115,0.205,0.164,0.173,0.166,2
1.0,0.486,0.462,0.111,0.143,0.113,0.138,0.094,2
0.0,0.277,0.261,0.071,0.038,0.027,0.034,0.033,0
0.5,0.453,0.445,0.102,0.136,0.11,0.132,0.097,2
1.0,0.507,0.496,0.124,0.167,0.141,0.143,0.126,2
1.0,0.507,0.487,0.119,0.156,0.132,0.115,0.116,2
0.5,0.696,0.672,0.137,0.377,0.256,0.299,0.412,2
0.5,0.669,0.647,0.124,0.337,0.254,0.264,0.302,2
1.0,0.723,0.706,0.133,0.342,0.278,0.263,0.342,1
0.5,0.723,0.706,0.124,0.401,0.354,0.309,0.347,2
1.0,0.655,0.622,0.124,0.324,0.269,0.259,0.258,1
0.5,0.689,0.639,0.155,0.347,0.272,0.328,0.268,1
1.0,0.682,0.655,0.133,0.313,0.257,0.275,0.253,2
0.5,0.75,0.714,0.155,0.484,0.337,0.399,0.512,2
0.5,0.743,0.731,0.155,0.436,0.374,0.325,0.362,2
1.0,0.642,0.622,0.133,0.285,0.252,0.224,0.243,2
0.5,0.77,0.79,0.168,0.518,0.444,0.452,0.432,2
1.0,0.52,0.504,0.124,0.174,0.145,0.174,0.113,2
0.5,0.453,0.42,0.088,0.128,0.116,0.085,0.108,2
1.0,0.568,0.563,0.111,0.235,0.19,0.213,0.198,2
1.0,0.601,0.622,0.15,0.24,0.188,0.228,0.193,1
0.5,0.642,0.597,0.128,0.293,0.207,0.25,0.248,2
0.0,0.507,0.471,0.124,0.163,0.11,0.099,0.148,2
0.5,0.446,0.429,0.106,0.109,0.092,0.076,0.093,2
1.0,0.588,0.58,0.133,0.263,0.192,0.22,0.233,2
0.5,0.399,0.395,0.102,0.088,0.074,0.074,0.073,1
1.0,0.608,0.597,0.155,0.309,0.24,0.272,0.203,2
0.5,0.791,0.782,0.159,0.536,0.353,0.391,0.417,2
0.0,0.622,0.613,0.133,0.247,0.172,0.201,0.238,2
1.0,0.676,0.672,0.159,0.301,0.202,0.24,0.297,2
0.5,0.642,0.63,0.124,0.252,0.172,0.244,0.223,1
1.0,0.716,0.697,0.124,0.332,0.227,0.264,0.317,2
1.0,0.716,0.739,0.128,0.373,0.247,0.296,0.357,2
0.5,0.655,0.655,0.173,0.347,0.204,0.295,0.332,2
1.0,0.622,0.613,0.128,0.327,0.267,0.258,0.248,2
0.5,0.419,0.437,0.097,0.101,0.082,0.083,0.082,1
0.5,0.426,0.412,0.088,0.093,0.072,0.078,0.085,2
1.0,0.534,0.487,0.102,0.172,0.134,0.142,0.164,2
1.0,0.595,0.563,0.124,0.196,0.134,0.149,0.221,2
1.0,0.473,0.487,0.111,0.15,0.107,0.104,0.152,2
0.0,0.365,0.361,0.08,0.068,0.052,0.059,0.057,1
1.0,0.554,0.529,0.115,0.162,0.121,0.148,0.134,1
0.0,0.399,0.387,0.088,0.08,0.045,0.088,0.079,1
0.0,0.372,0.353,0.08,0.062,0.038,0.055,0.066,2
0.5,0.493,0.487,0.15,0.144,0.1,0.108,0.149,2
0.0,0.162,0.151,0.044,0.011,0.006,0.01,0.01,0
0.0,0.338,0.311,0.066,0.054,0.031,0.046,0.058,1
1.0,0.568,0.529,0.111,0.168,0.124,0.092,0.167,2
1.0,0.507,0.496,0.128,0.185,0.14,0.131,0.163,2
0.0,0.459,0.487,0.119,0.136,0.085,0.092,0.146,2
0.5,0.534,0.504,0.124,0.153,0.102,0.124,0.15,2
0.0,0.331,0.311,0.075,0.06,0.043,0.061,0.047,0
0.0,0.318,0.286,0.066,0.045,0.03,0.043,0.042,1
0.0,0.216,0.193,0.049,0.018,0.011,0.013,0.018,0
0.0,0.365,0.336,0.071,0.059,0.04,0.055,0.052,1
1.0,0.554,0.546,0.124,0.238,0.146,0.171,0.193,2
0.5,0.574,0.555,0.102,0.24,0.197,0.181,0.193,2
0.5,0.574,0.555,0.093,0.176,0.12,0.144,0.168,2
1.0,0.527,0.513,0.093,0.176,0.143,0.152,0.138,2
0.5,0.608,0.588,0.142,0.232,0.178,0.147,0.223,2
0.5,0.473,0.471,0.084,0.113,0.08,0.08,0.123,1
0.5,0.412,0.42,0.084,0.099,0.084,0.068,0.088,0
1.0,0.615,0.605,0.128,0.334,0.258,0.243,0.263,2
0.0,0.358,0.353,0.075,0.064,0.051,0.06,0.063,1
1.0,0.541,0.521,0.102,0.173,0.149,0.162,0.132,1
0.5,0.48,0.479,0.106,0.138,0.104,0.124,0.139,0
0.0,0.52,0.521,0.111,0.165,0.127,0.124,0.156,1
1.0,0.534,0.513,0.115,0.184,0.132,0.14,0.163,1
0.0,0.385,0.403,0.088,0.074,0.044,0.068,0.073,1
0.0,0.378,0.353,0.08,0.059,0.033,0.053,0.061,0
0.0,0.412,0.303,0.088,0.091,0.07,0.07,0.078,0
0.0,0.378,0.345,0.075,0.067,0.054,0.063,0.053,0
1.0,0.493,0.487,0.106,0.172,0.131,0.142,0.158,2
0.5,0.588,0.58,0.115,0.202,0.147,0.179,0.193,2
0.0,0.338,0.311,0.075,0.061,0.053,0.049,0.048,0
1.0,0.736,0.723,0.159,0.417,0.314,0.349,0.387,2
0.5,0.696,0.664,0.142,0.318,0.24,0.205,0.312,2
0.0,0.345,0.336,0.084,0.066,0.049,0.059,0.058,0
0.0,0.507,0.479,0.115,0.131,0.107,0.104,0.103,1
1.0,0.5,0.462,0.106,0.122,0.08,0.11,0.103,2
0.0,0.345,0.269,0.066,0.04,0.03,0.034,0.033,0
0.0,0.547,0.538,0.128,0.274,0.145,0.171,0.168,1
1.0,0.52,0.496,0.106,0.172,0.129,0.138,0.153,2
0.5,0.541,0.513,0.111,0.158,0.113,0.106,0.138,1
0.0,0.243,0.21,0.058,0.027,0.022,0.018,0.023,0
1.0,0.351,0.319,0.08,0.058,0.039,0.052,0.058,0
1.0,0.534,0.496,0.115,0.164,0.123,0.13,0.143,2
0.0,0.318,0.286,0.071,0.047,0.036,0.031,0.048,0
0.5,0.399,0.378,0.097,0.081,0.063,0.061,0.073,1
0.0,0.297,0.269,0.066,0.045,0.033,0.038,0.038,0
0.5,0.649,0.639,0.146,0.343,0.225,0.304,0.292,2
0.5,0.73,0.773,0.15,0.403,0.289,0.295,0.417,2
1.0,0.682,0.731,0.173,0.466,0.356,0.334,0.407,2
0.5,0.689,0.706,0.164,0.339,0.278,0.212,0.327,2
1.0,0.777,0.79,0.159,0.575,0.401,0.453,0.527,2
1.0,0.622,0.664,0.15,0.276,0.205,0.204,0.292,2
0.5,0.459,0.479,0.115,0.129,0.098,0.116,0.118,1
0.5,0.412,0.42,0.093,0.099,0.07,0.08,0.088,2
1.0,0.507,0.504,0.106,0.145,0.076,0.087,0.158,2
0.5,0.432,0.403,0.084,0.079,0.052,0.07,0.078,1
0.0,0.514,0.496,0.106,0.171,0.121,0.189,0.158,2
0.5,0.554,0.546,0.133,0.214,0.144,0.184,0.178,2
0.0,0.642,0.622,0.137,0.324,0.186,0.319,0.332,2
0.5,0.507,0.496,0.128,0.191,0.118,0.161,0.173,2
0.0,0.541,0.555,0.128,0.218,0.157,0.142,0.213,2
0.5,0.574,0.546,0.137,0.231,0.161,0.188,0.203,2
0.5,0.615,0.597,0.146,0.287,0.161,0.222,0.238,2
0.0,0.561,0.563,0.133,0.202,0.151,0.163,0.168,2
0.5,0.561,0.555,0.133,0.278,0.161,0.184,0.238,2
0.5,0.601,0.571,0.159,0.226,0.106,0.144,0.243,2
0.0,0.628,0.605,0.128,0.261,0.177,0.221,0.243,2
0.5,0.574,0.538,0.102,0.21,0.124,0.194,0.188,2
0.5,0.507,0.546,0.146,0.288,0.167,0.251,0.263,2
0.5,0.399,0.37,0.088,0.078,0.062,0.034,0.078,0
1.0,0.399,0.37,0.088,0.081,0.059,0.061,0.068,0
0.0,0.554,0.529,0.124,0.202,0.137,0.186,0.173,1
0.5,0.486,0.454,0.102,0.138,0.103,0.123,0.118,0
0.0,0.622,0.588,0.164,0.295,0.213,0.226,0.287,2
0.0,0.588,0.58,0.124,0.23,0.164,0.219,0.183,1
0.0,0.662,0.647,0.164,0.321,0.231,0.305,0.253,2
0.5,0.622,0.58,0.133,0.284,0.224,0.279,0.208,2
0.5,0.622,0.588,0.111,0.328,0.174,0.187,0.342,2
0.0,0.608,0.58,0.15,0.258,0.187,0.27,0.193,2
0.0,0.696,0.647,0.133,0.338,0.245,0.319,0.292,2
0.0,0.574,0.538,0.133,0.225,0.17,0.19,0.188,1
1.0,0.243,0.227,0.066,0.03,0.023,0.026,0.023,0
0.5,0.48,0.454,0.102,0.136,0.099,0.14,0.108,2
0.0,0.412,0.395,0.106,0.1,0.078,0.086,0.083,1
1.0,0.122,0.092,0.018,0.006,0.004,0.003,0.003,0
1.0,0.324,0.294,0.08,0.045,0.028,0.052,0.038,0
1.0,0.108,0.084,0.044,0.005,0.003,0.004,0.003,0
0.0,0.277,0.252,0.088,0.041,0.036,0.037,0.028,0
0.5,0.48,0.471,0.106,0.157,0.104,0.15,0.138,2
0.5,0.432,0.437,0.093,0.124,0.079,0.119,0.118,2
0.0,0.419,0.387,0.093,0.102,0.081,0.09,0.086,2
0.5,0.547,0.555,0.119,0.189,0.127,0.186,0.171,2
0.5,0.5,0.462,0.093,0.16,0.12,0.135,0.121,1
0.0,0.432,0.403,0.102,0.111,0.08,0.078,0.109,2
0.0,0.439,0.412,0.111,0.147,0.128,0.118,0.116,1
0.0,0.459,0.454,0.124,0.147,0.103,0.133,0.142,1
0.0,0.324,0.328,0.08,0.071,0.041,0.048,0.078,2
0.5,0.365,0.345,0.08,0.073,0.051,0.057,0.075,1
0.0,0.385,0.403,0.115,0.097,0.06,0.074,0.099,1
1.0,0.297,0.286,0.08,0.038,0.027,0.032,0.03,0
1.0,0.338,0.328,0.071,0.062,0.039,0.046,0.061,0
0.0,0.405,0.412,0.088,0.087,0.069,0.062,0.081,2
1.0,0.277,0.252,0.049,0.039,0.03,0.036,0.032,0
0.0,0.378,0.353,0.075,0.07,0.046,0.069,0.068,0
0.0,0.372,0.336,0.071,0.067,0.053,0.05,0.061,1
1.0,0.27,0.244,0.058,0.036,0.031,0.026,0.028,0
1.0,0.291,0.252,0.062,0.034,0.024,0.024,0.033,0
1.0,0.236,0.227,0.053,0.026,0.024,0.014,0.023,0
1.0,0.142,0.118,0.031,0.009,0.006,0.007,0.007,0
1.0,0.101,0.076,0.022,0.005,0.002,0.005,0.003,0
1.0,0.115,0.092,0.022,0.006,0.004,0.007,0.003,0
0.0,0.649,0.672,0.142,0.374,0.263,0.3,0.29,2
0.0,0.649,0.647,0.133,0.386,0.279,0.278,0.437,2
0.0,0.608,0.597,0.115,0.35,0.259,0.319,0.292,2
0.0,0.527,0.513,0.071,0.172,0.128,0.164,0.153,2
0.5,0.561,0.513,0.097,0.177,0.108,0.14,0.193,2
0.0,0.439,0.42,0.075,0.104,0.072,0.092,0.098,1
0.5,0.547,0.538,0.093,0.185,0.146,0.157,0.153,2
0.0,0.581,0.58,0.111,0.272,0.183,0.209,0.253,2
0.5,0.601,0.58,0.106,0.23,0.175,0.265,0.163,2
0.0,0.608,0.58,0.115,0.293,0.161,0.24,0.273,2
0.0,0.635,0.613,0.115,0.311,0.251,0.223,0.228,2
0.0,0.601,0.58,0.106,0.291,0.2,0.237,0.263,2
0.0,0.581,0.546,0.115,0.232,0.152,0.234,0.218,2
0.0,0.608,0.622,0.106,0.306,0.189,0.231,0.287,2
0.0,0.588,0.563,0.111,0.232,0.176,0.241,0.173,1
0.0,0.601,0.555,0.102,0.236,0.16,0.226,0.203,2
0.5,0.601,0.588,0.111,0.227,0.162,0.228,0.208,2
0.0,0.622,0.597,0.119,0.305,0.191,0.2,0.317,2
0.0,0.5,0.487,0.08,0.134,0.095,0.097,0.123,1
0.0,0.615,0.647,0.181,0.295,0.215,0.286,0.243,2
0.5,0.385,0.353,0.08,0.072,0.052,0.074,0.058,0
0.5,0.622,0.613,0.133,0.26,0.187,0.244,0.213,2
0.5,0.601,0.588,0.124,0.289,0.187,0.24,0.258,2
0.0,0.615,0.605,0.115,0.298,0.184,0.255,0.263,2
0.5,0.615,0.613,0.115,0.354,0.228,0.297,0.263,2
0.5,0.791,0.782,0.177,0.593,0.452,0.632,0.447,2
0.0,0.601,0.555,0.124,0.233,0.166,0.267,0.158,1
0.0,0.622,0.613,0.115,0.285,0.202,0.238,0.278,2
0.0,0.838,0.773,0.155,0.536,0.388,0.54,0.387,2
0.5,0.588,0.563,0.093,0.216,0.125,0.197,0.193,2
0.0,0.554,0.504,0.106,0.193,0.144,0.212,0.138,1
0.5,0.716,0.681,0.15,0.397,0.233,0.4,0.312,2
0.5,0.682,0.672,0.146,0.402,0.247,0.395,0.273,2
0.0,0.777,0.773,0.155,0.524,0.355,0.357,0.522,2
0.0,0.736,0.756,0.164,0.54,0.463,0.484,0.347,2
0.0,0.73,0.79,0.137,0.402,0.246,0.31,0.367,2
0.5,0.716,0.739,0.168,0.508,0.315,0.349,0.407,2
0.0,0.669,0.647,0.137,0.395,0.32,0.304,0.268,2
0.0,0.669,0.63,0.106,0.375,0.233,0.219,0.307,2
0.0,0.689,0.588,0.133,0.444,0.292,0.265,0.322,2
0.5,0.642,0.647,0.137,0.334,0.21,0.24,0.332,2
0.5,0.628,0.647,0.119,0.339,0.16,0.29,0.297,2
0.0,0.764,0.765,0.168,0.571,0.417,0.475,0.467,2
0.5,0.723,0.697,0.128,0.408,0.27,0.389,0.317,2
0.0,0.635,0.664,0.133,0.346,0.226,0.25,0.297,2
0.5,0.696,0.655,0.115,0.4,0.257,0.307,0.317,2
0.0,0.365,0.361,0.084,0.069,0.044,0.065,0.068,1
0.5,0.642,0.63,0.137,0.277,0.194,0.298,0.231,2
0.5,0.615,0.622,0.15,0.335,0.234,0.315,0.276,2
0.5,0.615,0.672,0.146,0.347,0.211,0.37,0.294,2
1.0,0.554,0.538,0.124,0.184,0.134,0.161,0.168,0
0.0,0.419,0.37,0.102,0.094,0.065,0.108,0.083,0
0.0,0.514,0.479,0.119,0.163,0.112,0.207,0.118,1
0.0,0.561,0.546,0.124,0.269,0.164,0.219,0.183,1
0.0,0.615,0.597,0.146,0.259,0.126,0.223,0.307,2
0.0,0.581,0.555,0.128,0.239,0.158,0.235,0.198,2
0.0,0.561,0.546,0.124,0.225,0.154,0.186,0.193,2
0.0,0.527,0.496,0.124,0.203,0.135,0.197,0.188,2
0.5,0.534,0.513,0.128,0.189,0.115,0.18,0.193,2
0.0,0.655,0.597,0.146,0.329,0.235,0.311,0.297,2
0.0,0.581,0.555,0.133,0.226,0.165,0.199,0.213,2
0.0,0.595,0.639,0.128,0.311,0.196,0.271,0.253,1
1.0,0.419,0.378,0.111,0.086,0.068,0.049,0.083,0
1.0,0.189,0.168,0.053,0.018,0.013,0.021,0.013,0
0.0,0.642,0.605,0.155,0.368,0.221,0.305,0.288,2
0.5,0.595,0.563,0.115,0.203,0.132,0.171,0.182,1
0.0,0.568,0.555,0.119,0.25,0.141,0.18,0.26,2
0.5,0.581,0.563,0.142,0.227,0.166,0.266,0.161,1
0.5,0.709,0.689,0.146,0.314,0.207,0.323,0.26,2
0.5,0.669,0.689,0.142,0.316,0.211,0.338,0.261,1
0.5,0.554,0.538,0.119,0.196,0.129,0.172,0.166,1
0.0,0.534,0.529,0.159,0.18,0.128,0.169,0.16,1
0.0,0.676,0.664,0.146,0.326,0.22,0.296,0.254,2
0.0,0.682,0.689,0.142,0.366,0.211,0.342,0.361,2
0.0,0.595,0.588,0.128,0.245,0.144,0.215,0.232,2
0.0,0.615,0.597,0.137,0.253,0.188,0.221,0.212,2
0.0,0.493,0.471,0.097,0.139,0.105,0.126,0.12,1
0.0,0.601,0.613,0.142,0.263,0.171,0.206,0.286,2
0.5,0.473,0.487,0.097,0.129,0.083,0.106,0.115,2
0.0,0.52,0.479,0.119,0.175,0.111,0.153,0.183,1
0.0,0.507,0.471,0.111,0.123,0.079,0.138,0.113,1
0.0,0.473,0.462,0.115,0.155,0.102,0.122,0.153,1
1.0,0.399,0.37,0.088,0.077,0.063,0.059,0.063,0
0.0,0.595,0.546,0.119,0.234,0.193,0.275,0.153,1
0.0,0.446,0.42,0.106,0.112,0.082,0.118,0.093,0
1.0,0.277,0.252,0.062,0.035,0.027,0.039,0.028,0
0.5,0.547,0.58,0.111,0.268,0.142,0.235,0.238,2
0.5,0.493,0.479,0.115,0.148,0.102,0.151,0.128,1
0.5,0.601,0.597,0.102,0.285,0.191,0.235,0.233,2
0.0,0.581,0.588,0.124,0.309,0.179,0.228,0.283,2
0.5,0.561,0.521,0.115,0.241,0.11,0.172,0.203,2
1.0,0.216,0.202,0.049,0.023,0.017,0.016,0.016,0
1.0,0.243,0.218,0.053,0.03,0.024,0.027,0.021,0
1.0,0.324,0.311,0.075,0.06,0.047,0.045,0.052,0
1.0,0.338,0.328,0.071,0.061,0.051,0.045,0.047,0
1.0,0.351,0.328,0.071,0.064,0.049,0.052,0.056,0
1.0,0.372,0.361,0.08,0.072,0.05,0.075,0.06,0
1.0,0.372,0.328,0.062,0.063,0.043,0.063,0.052,0
1.0,0.385,0.412,0.075,0.095,0.079,0.084,0.073,0
1.0,0.392,0.37,0.119,0.084,0.072,0.058,0.072,0
